Code,Date,FY,Indicator,Units,Values,Basin,Supplier,Region,Environment,Sub_Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat,Month,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,N_Samples
BOH3.9,2021-10-08T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Oct,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2021-10-08T00:00:01Z,2022,High_DO,%.Sat,98.95,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Oct,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2021-10-08T00:00:01Z,2022,Low_DO,%.Sat,98.95,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Oct,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2021-10-08T00:00:01Z,2022,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Oct,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2021-10-08T00:00:01Z,2022,Turbidity,NTU,8.3,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Oct,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2021-11-15T00:00:01Z,2022,DIN,mg.L,0.0045000000000000005,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Nov,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2021-11-15T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Nov,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2021-11-15T00:00:01Z,2022,High_DO,%.Sat,96.51,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Nov,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2021-11-15T00:00:01Z,2022,Low_DO,%.Sat,96.51,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Nov,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2021-11-15T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Nov,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2021-11-15T00:00:01Z,2022,Turbidity,NTU,7.3,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Nov,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2021-12-14T00:00:01Z,2022,DIN,mg.L,0.062060000000000004,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Dec,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2021-12-14T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Dec,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2021-12-14T00:00:01Z,2022,High_DO,%.Sat,89.69,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Dec,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2021-12-14T00:00:01Z,2022,Low_DO,%.Sat,89.69,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Dec,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2021-12-14T00:00:01Z,2022,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Dec,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2021-12-14T00:00:01Z,2022,Turbidity,NTU,6.7,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Dec,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2022-01-13T00:00:01Z,2022,DIN,mg.L,0.0045000000000000005,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Jan,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2022-01-13T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Jan,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2022-01-13T00:00:01Z,2022,High_DO,%.Sat,93.03,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Jan,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-01-13T00:00:01Z,2022,Low_DO,%.Sat,93.03,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Jan,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-01-13T00:00:01Z,2022,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Jan,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2022-01-13T00:00:01Z,2022,Turbidity,NTU,5,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Jan,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2022-02-17T00:00:01Z,2022,DIN,mg.L,0.0063,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Feb,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2022-02-17T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2022-02-17T00:00:01Z,2022,High_DO,%.Sat,95.58,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Feb,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-02-17T00:00:01Z,2022,Low_DO,%.Sat,95.58,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Feb,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-02-17T00:00:01Z,2022,TP,mg.L,0.03,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Feb,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2022-02-17T00:00:01Z,2022,Turbidity,NTU,26.2,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Feb,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2022-03-17T00:00:01Z,2022,DIN,mg.L,0.014110000000000001,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Mar,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2022-03-17T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2022-03-17T00:00:01Z,2022,High_DO,%.Sat,96.5,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Mar,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-03-17T00:00:01Z,2022,Low_DO,%.Sat,96.5,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Mar,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-03-17T00:00:01Z,2022,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Mar,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2022-03-17T00:00:01Z,2022,Turbidity,NTU,51.2,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Mar,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2022-04-28T00:00:01Z,2022,DIN,mg.L,0.0159,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Apr,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2022-04-28T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Apr,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2022-04-28T00:00:01Z,2022,High_DO,%.Sat,90.17,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Apr,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-04-28T00:00:01Z,2022,Low_DO,%.Sat,90.17,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Apr,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-04-28T00:00:01Z,2022,TP,mg.L,0.03,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Apr,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2022-04-28T00:00:01Z,2022,Turbidity,NTU,50.9,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Apr,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2022-05-12T00:00:01Z,2022,DIN,mg.L,0.09870000000000001,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,May,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2022-05-12T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,May,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2022-05-12T00:00:01Z,2022,High_DO,%.Sat,81.01,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,May,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-05-12T00:00:01Z,2022,Low_DO,%.Sat,81.01,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,May,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-05-12T00:00:01Z,2022,TP,mg.L,0.09,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,May,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2022-05-12T00:00:01Z,2022,Turbidity,NTU,40.7,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,May,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BOH3.9,2022-06-24T00:00:01Z,2022,DIN,mg.L,0.015700000000000002,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.07,0.003,0.09,high,median,Jun,12,0.0045000000000000005,0.0045000000000000005,0.021063333333333337,0.010995000000000001,0.015860000000000003,0.09870000000000001,12
BOH3.9,2022-06-24T00:00:01Z,2022,FRP,mg.L,NA,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.02,0.001,NA,high,median,Jun,12,Inf,NA,NA,NA,NA,-Inf,12
BOH3.9,2022-06-24T00:00:01Z,2022,High_DO,%.Sat,95.01,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,105,0.5,120,high,median,Jun,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-06-24T00:00:01Z,2022,Low_DO,%.Sat,95.01,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,85,0.5,70,low,median,Jun,12,81.01,90.74199999999999,93.5475,94.775,96.50800000000001,98.95,12
BOH3.9,2022-06-24T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,0.05,0.01,0.09,high,median,Jun,12,0.005,0.01,0.025833333333333333,0.025,0.03,0.09,12
BOH3.9,2022-06-24T00:00:01Z,2022,Turbidity,NTU,3,Ross,TCC,DT,Estuarine,Bohle River,Bohle River,348,0.27951807228915665,296,0.8505747126436781,-19.208838115,146.707567441,20,0.1,45,high,median,Jun,12,3,6.619999999999999,23.041666666666668,10.3,48.86000000000001,58.3,12
BWC2.4,2021-07-14T10:45:43Z,2022,DIN,mg.L,0.028,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,0.09,high,median,Jul,11,0.002,0.008,0.03654545454545455,0.01,0.075,0.164,11
BWC2.4,2021-07-14T10:45:43Z,2022,FRP,mg.L,0.003,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,NA,high,median,Jul,11,0.001,0.001,0.0023636363636363638,0.002,0.003,0.006,11
BWC2.4,2021-07-14T10:45:43Z,2022,High_DO,%.Sat,97.2,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,105,0.5,120,high,median,Jul,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-07-14T10:45:43Z,2022,Low_DO,%.Sat,97.2,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,85,0.5,70,low,median,Jul,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-07-14T10:45:43Z,2022,TP,mg.L,0.008,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.025,0.003,0.04,high,median,Jul,11,0.005,0.01,0.010545454545454545,0.011,0.012,0.013,11
BWC2.4,2021-07-14T10:45:43Z,2022,Turbidity,NTU,1,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,8,0.1,15,high,median,Jul,11,1,4.4479999999999995,5.6899999999999995,5.800000000000001,7.082,9.95,11
BWC2.4,2021-09-08T14:13:12Z,2022,DIN,mg.L,0.008,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,0.09,high,median,Sep,11,0.002,0.008,0.03654545454545455,0.01,0.075,0.164,11
BWC2.4,2021-09-08T14:13:12Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,NA,high,median,Sep,11,0.001,0.001,0.0023636363636363638,0.002,0.003,0.006,11
BWC2.4,2021-09-08T14:13:12Z,2022,High_DO,%.Sat,105.3,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,105,0.5,120,high,median,Sep,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-09-08T14:13:12Z,2022,Low_DO,%.Sat,105.3,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,85,0.5,70,low,median,Sep,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-09-08T14:13:12Z,2022,TP,mg.L,0.005,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.025,0.003,0.04,high,median,Sep,11,0.005,0.01,0.010545454545454545,0.011,0.012,0.013,11
BWC2.4,2021-09-08T14:13:12Z,2022,Turbidity,NTU,9.95,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,8,0.1,15,high,median,Sep,11,1,4.4479999999999995,5.6899999999999995,5.800000000000001,7.082,9.95,11
BWC2.4,2021-10-20T13:37:30Z,2022,DIN,mg.L,0.002,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,0.09,high,median,Oct,11,0.002,0.008,0.03654545454545455,0.01,0.075,0.164,11
BWC2.4,2021-10-20T13:37:30Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,NA,high,median,Oct,11,0.001,0.001,0.0023636363636363638,0.002,0.003,0.006,11
BWC2.4,2021-10-20T13:37:30Z,2022,High_DO,%.Sat,87.3,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,105,0.5,120,high,median,Oct,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-10-20T13:37:30Z,2022,Low_DO,%.Sat,87.3,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,85,0.5,70,low,median,Oct,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-10-20T13:37:30Z,2022,TP,mg.L,0.01,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.025,0.003,0.04,high,median,Oct,11,0.005,0.01,0.010545454545454545,0.011,0.012,0.013,11
BWC2.4,2021-10-20T13:37:30Z,2022,Turbidity,NTU,4.6,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,8,0.1,15,high,median,Oct,11,1,4.4479999999999995,5.6899999999999995,5.800000000000001,7.082,9.95,11
BWC2.4,2021-11-17T14:33:55Z,2022,DIN,mg.L,0.002,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,0.09,high,median,Nov,11,0.002,0.008,0.03654545454545455,0.01,0.075,0.164,11
BWC2.4,2021-11-17T14:33:55Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,NA,high,median,Nov,11,0.001,0.001,0.0023636363636363638,0.002,0.003,0.006,11
BWC2.4,2021-11-17T14:33:55Z,2022,High_DO,%.Sat,104.1,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,105,0.5,120,high,median,Nov,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-11-17T14:33:55Z,2022,Low_DO,%.Sat,104.1,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,85,0.5,70,low,median,Nov,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-11-17T14:33:55Z,2022,TP,mg.L,0.01,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.025,0.003,0.04,high,median,Nov,11,0.005,0.01,0.010545454545454545,0.011,0.012,0.013,11
BWC2.4,2021-11-17T14:33:55Z,2022,Turbidity,NTU,4.86,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,8,0.1,15,high,median,Nov,11,1,4.4479999999999995,5.6899999999999995,5.800000000000001,7.082,9.95,11
BWC2.4,2021-12-16T12:08:13Z,2022,DIN,mg.L,0.015,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,0.09,high,median,Dec,11,0.002,0.008,0.03654545454545455,0.01,0.075,0.164,11
BWC2.4,2021-12-16T12:08:13Z,2022,FRP,mg.L,0.003,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.02,0.002,NA,high,median,Dec,11,0.001,0.001,0.0023636363636363638,0.002,0.003,0.006,11
BWC2.4,2021-12-16T12:08:13Z,2022,High_DO,%.Sat,117,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,105,0.5,120,high,median,Dec,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-12-16T12:08:13Z,2022,Low_DO,%.Sat,117,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,85,0.5,70,low,median,Dec,11,87.3,97.7,102.85454545454546,104.1,105.3,117,11
BWC2.4,2021-12-16T12:08:13Z,2022,TP,mg.L,0.011,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,0.025,0.003,0.04,high,median,Dec,11,0.005,0.01,0.010545454545454545,0.011,0.012,0.013,11
BWC2.4,2021-12-16T12:08:13Z,2022,Turbidity,NTU,3.84,Black,DES,DT,Estuarine,Bluewater Creek,Bluewater Creek,277.65,0.5221635040340021,105.34,0.3793985233207276,-19.15848,146.57998,8,0.1,15,high,median,Dec,11,1,4.4479999999999995,5.6899999999999995,5.800000000000001,7.082,9.95,11
