Code,Date,FY,Indicator,Units,Supplier,Geographic_Area,Region,Environment,Zone,Sub_Zone,Sample_Type,Water_Type,Management,Lat,Long,Inside_Port_Zone,WQO,LOR,Failure,Stat,Month,Values,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,Val_Stat,N_Samples
BUR2,2023-04-18,2023,Chla,ug.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.45,0.1,high,mean,Apr,0.2079,12,0.0872,0.307,0.4502,0.43,0.575,0.909,0.4502,361
BUR2,2023-04-18,2023,NOX,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.002,0.02,high,mean,Apr,3e-4,7,3e-4,5e-4,0.0011,7e-4,0.0012,0.0039,0.0011,9
BUR2,2023-04-18,2023,PN,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.02,0.005,high,mean,Apr,0.0277,7,0.0173,0.0221,0.0277,0.0271,0.0306,0.0467,0.0277,9
BUR2,2023-04-18,2023,PP,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.0028,0.01,high,mean,Apr,0.0029,7,0.0018,0.0021,0.0027,0.0026,0.0028,0.0047,0.0027,9
BUR2,2023-04-18,2023,Secchi,m,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,10,0.01,low,mean,Apr,2.4,7,2.4,3.72,5.7222,5.5,7.6,11,5.7222,9
BUR2,2023-04-18,2023,TSS,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,2,0.1,high,mean,Apr,2.05,7,0.415,0.747,1.2711,1.2575,1.939,2.05,1.2711,9
BUR2,2023-06-17,2023,Chla,ug.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.45,0.1,high,mean,Jun,0.2076,12,0.0872,0.307,0.4502,0.43,0.575,0.909,0.4502,361
BUR2,2023-06-17,2023,NOX,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.002,0.02,high,mean,Jun,9e-4,7,3e-4,5e-4,0.0011,7e-4,0.0012,0.0039,0.0011,9
BUR2,2023-06-17,2023,PN,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.02,0.005,high,mean,Jun,0.0193,7,0.0173,0.0221,0.0277,0.0271,0.0306,0.0467,0.0277,9
BUR2,2023-06-17,2023,PP,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,0.0028,0.01,high,mean,Jun,0.0022,7,0.0018,0.0021,0.0027,0.0026,0.0028,0.0047,0.0027,9
BUR2,2023-06-17,2023,Secchi,m,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,10,0.01,low,mean,Jun,7,7,2.4,3.72,5.7222,5.5,7.6,11,5.7222,9
BUR2,2023-06-17,2023,TSS,mg.L,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,grab,open coastal,SD,-18.8154,146.4336,N,2,0.1,high,mean,Jun,0.6975,7,0.415,0.747,1.2711,1.2575,1.939,2.05,1.2711,9
BUR4,2022-10-28,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Oct,0.6264,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2022-10-28,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Oct,0.0016,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2022-10-28,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Oct,0.0343,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2022-10-28,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Oct,0.0046,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2022-10-28,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Oct,4.5,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2022-10-28,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Oct,1.7025,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2022-12-01,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Dec,0.0616,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2022-12-01,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Dec,0.004,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2022-12-01,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Dec,0.0426,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2022-12-01,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Dec,0.0032,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2022-12-01,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Dec,4.8,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2022-12-01,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Dec,1.23,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-01-04,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Jan,0.1375,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-01-04,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Jan,0.0046,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-01-04,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Jan,0.0398,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-01-04,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Jan,0.0033,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-01-04,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Jan,3.1,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-01-04,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Jan,2.165,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-01-24,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Jan,0.553,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-01-24,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Jan,0.0016,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-01-24,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Jan,0.0423,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-01-24,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Jan,0.0044,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-01-24,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Jan,5,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-01-24,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Jan,1.06,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-02-06,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Feb,0.2586,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-02-06,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Feb,9e-4,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-02-06,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Feb,0.0309,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-02-06,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Feb,0.0029,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-02-06,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Feb,2.9,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-02-06,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Feb,1.6,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-02-19,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Feb,0.3134,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-02-19,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Feb,0.003,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-02-19,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Feb,0.0287,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-02-19,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Feb,0.0036,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-02-19,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Feb,5,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-02-19,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Feb,1.4225,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-03-07,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Mar,0.4487,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-03-07,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Mar,5e-4,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-03-07,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Mar,0.0379,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-03-07,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Mar,0.003,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-03-07,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Mar,4.6,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-03-07,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Mar,1.785,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-04-17,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Apr,0.4045,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-04-17,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Apr,6e-4,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-04-17,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Apr,0.0605,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-04-17,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Apr,0.0037,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-04-17,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Apr,5.5,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-04-17,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Apr,1.04,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
BUR4,2023-06-16,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.84,0.1,high,mean,Jun,0.4585,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
BUR4,2023-06-16,2023,NOX,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.001,0.02,high,mean,Jun,5e-4,7,5e-4,6e-4,0.0019,0.0016,0.0034,0.0046,0.0019,9
BUR4,2023-06-16,2023,PN,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.021,0.005,high,mean,Jun,0.026,7,0.026,0.03,0.0381,0.0379,0.0424,0.0605,0.0381,9
BUR4,2023-06-16,2023,PP,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,0.0028,0.01,high,mean,Jun,0.0031,7,0.0029,0.0031,0.0035,0.0033,0.004,0.0046,0.0035,9
BUR4,2023-06-16,2023,Secchi,m,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3,0.01,low,mean,Jun,6,7,2.9,3.94,4.6,4.8,5.2,6,4.6,9
BUR4,2023-06-16,2023,TSS,mg.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,grab,open coastal,SD,-19.1556,146.8658,N,3.7,0.1,high,mean,Jun,1.23,7,1.04,1.162,1.4706,1.4225,1.7355,2.165,1.4706,9
Beagle,2022-07-14,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,1.7731,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-15,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,1.827,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-16,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.5614,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-17,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.5821,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-18,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0934,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-19,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0416,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-20,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.1479,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-21,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.1051,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-22,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.06,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-23,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0244,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-24,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0224,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-25,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0439,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-26,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0463,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-27,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.0643,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-28,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.3267,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-29,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.3523,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-30,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.4701,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-07-31,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Jul,2.704,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-01,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.69,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-02,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.4747,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-03,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.5198,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-04,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.4373,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-05,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.3737,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-06,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.3916,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-07,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.4223,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-08,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.5735,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-09,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.8064,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-10,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,2.8852,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-11,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,3.8309,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-12,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,3.5481,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Beagle,2022-08-13,2023,Turbidity,NTU,POTL,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.1591,146.8641,N,2.7,0.1,high,median,Aug,3.0056,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
