Sub_Basin,Rainfall,Date
Black River,0.21328163146972656,2013-04-06T23:00:00Z
Black River,0.7039906978607178,2013-04-07T23:00:00Z
Black River,0.6566691398620605,2013-04-08T23:00:00Z
Black River,0.2423270344734192,2013-04-09T23:00:00Z
Black River,0.8781290054321289,2013-04-10T23:00:00Z
Black River,0.980278491973877,2013-04-11T23:00:00Z
Black River,0.9786457419395447,2013-04-12T23:00:00Z
Black River,0.7696847319602966,2013-04-13T23:00:00Z
Black River,0.5633372068405151,2013-04-14T23:00:00Z
Black River,0.4581252932548523,2013-04-15T23:00:00Z
Black River,0.8821477890014648,2013-04-16T23:00:00Z
Black River,0.24874885380268097,2013-04-17T23:00:00Z
Black River,0.2456413060426712,2013-04-18T23:00:00Z
Black River,0.2512498199939728,2013-04-19T23:00:00Z
Black River,0.25678354501724243,2013-04-20T23:00:00Z
Black River,0.25678354501724243,2013-04-21T23:00:00Z
Black River,0.26040157675743103,2013-04-22T23:00:00Z
Black River,0.25678354501724243,2013-04-23T23:00:00Z
Black River,0.25678354501724243,2013-04-24T23:00:00Z
Black River,0.2597326934337616,2013-04-25T23:00:00Z
Black River,0.2597326934337616,2013-04-26T23:00:00Z
Black River,0.4663909375667572,2013-04-27T23:00:00Z
Black River,0.26108285784721375,2013-04-28T23:00:00Z
Black River,0.3218536972999573,2013-04-29T23:00:00Z
Black River,0.2633776068687439,2013-04-30T23:00:00Z
Black River,0.7825663685798645,2013-05-01T23:00:00Z
Black River,0.8029491305351257,2013-05-02T23:00:00Z
Black River,0.2871871590614319,2013-05-03T23:00:00Z
Black River,0.4288974702358246,2013-05-04T23:00:00Z
Black River,0.5941585898399353,2013-05-05T23:00:00Z
Black River,0.27495548129081726,2013-05-06T23:00:00Z
Black River,0.7243152260780334,2013-05-07T23:00:00Z
Black River,0.9732574820518494,2013-05-08T23:00:00Z
Black River,0.8461214303970337,2013-05-09T23:00:00Z
Black River,0.7811928391456604,2013-05-10T23:00:00Z
Black River,0.6826939582824707,2013-05-11T23:00:00Z
Black River,0.29073572158813477,2013-05-12T23:00:00Z
