"","region","basin","sub_basin","year","total_basin_area","vegetation","area","percent_coverage","y_on_y_area_change","y_on_y_percentage_change"
"600","Wet Tropics","Johnstone","Johnstone","pre_clear",2317.92637,"Other Coastal Communities",18.75512,0.80913,0,0
"601","Wet Tropics","Johnstone","Johnstone","remnant_1997",2317.92636,"Rainforest and Scrubs",1151.75819,49.68916,-890.18256,-38.40426
"602","Wet Tropics","Johnstone","Johnstone","remnant_1997",2317.92636,"Non-Remnant Vegetation",1025.90177,44.25946,1025.90177,44.25946
"603","Wet Tropics","Johnstone","Johnstone","remnant_1997",2317.92636,"Eucalypt Variations",38.83382,1.67537,-99.23338,-4.28113
"604","Wet Tropics","Johnstone","Johnstone","remnant_1997",2317.92636,"Mangroves and Saltmarshes",34.72758,1.49822,-2.89479,-0.12489
"605","Wet Tropics","Johnstone","Johnstone","remnant_1997",2317.92636,"Melaleuca Open Woodlands",31.8825,1.37548,-30.87885,-1.33218
"606","Wet Tropics","Johnstone","Johnstone","remnant_1999",2317.92636,"Rainforest and Scrubs",1151.15359,49.66308,-0.6046,-0.02608
"607","Wet Tropics","Johnstone","Johnstone","remnant_1999",2317.92636,"Non-Remnant Vegetation",1026.72501,44.29498,0.82323,0.03552
"608","Wet Tropics","Johnstone","Johnstone","remnant_1999",2317.92636,"Eucalypt Variations",38.70687,1.66989,-0.12695,-0.00548
"609","Wet Tropics","Johnstone","Johnstone","remnant_1999",2317.92636,"Mangroves and Saltmarshes",34.72822,1.49825,0.00064,0.00003
"610","Wet Tropics","Johnstone","Johnstone","remnant_1999",2317.92636,"Melaleuca Open Woodlands",31.79019,1.37149,-0.09232,-0.00398
"611","Wet Tropics","Johnstone","Johnstone","remnant_2000",2317.92636,"Rainforest and Scrubs",1150.62648,49.64034,-0.52712,-0.02274
"612","Wet Tropics","Johnstone","Johnstone","remnant_2000",2317.92636,"Non-Remnant Vegetation",1027.3401,44.32152,0.61509,0.02654
"613","Wet Tropics","Johnstone","Johnstone","remnant_2000",2317.92636,"Eucalypt Variations",38.65256,1.66755,-0.05431,-0.00234
"614","Wet Tropics","Johnstone","Johnstone","remnant_2000",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0.00215,0.00009
"615","Wet Tropics","Johnstone","Johnstone","remnant_2000",2317.92636,"Melaleuca Open Woodlands",31.7782,1.37098,-0.01198,-0.00052
"616","Wet Tropics","Johnstone","Johnstone","remnant_2001",2317.92636,"Rainforest and Scrubs",1150.29059,49.62585,-0.33589,-0.01449
"617","Wet Tropics","Johnstone","Johnstone","remnant_2001",2317.92636,"Non-Remnant Vegetation",1027.72421,44.33809,0.38411,0.01657
"618","Wet Tropics","Johnstone","Johnstone","remnant_2001",2317.92636,"Eucalypt Variations",38.61523,1.66594,-0.03733,-0.00161
"619","Wet Tropics","Johnstone","Johnstone","remnant_2001",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"620","Wet Tropics","Johnstone","Johnstone","remnant_2001",2317.92636,"Melaleuca Open Woodlands",31.76731,1.37051,-0.01089,-0.00047
"621","Wet Tropics","Johnstone","Johnstone","remnant_2003",2317.92636,"Rainforest and Scrubs",1149.99161,49.61295,-0.29897,-0.0129
"622","Wet Tropics","Johnstone","Johnstone","remnant_2003",2317.92636,"Non-Remnant Vegetation",1028.05463,44.35234,0.33042,0.01426
"623","Wet Tropics","Johnstone","Johnstone","remnant_2003",2317.92636,"Eucalypt Variations",38.59613,1.66511,-0.0191,-0.00082
"624","Wet Tropics","Johnstone","Johnstone","remnant_2003",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"625","Wet Tropics","Johnstone","Johnstone","remnant_2003",2317.92636,"Melaleuca Open Woodlands",31.75779,1.3701,-0.00952,-0.00041
"626","Wet Tropics","Johnstone","Johnstone","remnant_2005",2317.92636,"Rainforest and Scrubs",1149.4201,49.58829,-0.57151,-0.02466
"627","Wet Tropics","Johnstone","Johnstone","remnant_2005",2317.92636,"Non-Remnant Vegetation",1028.71569,44.38086,0.66107,0.02852
"628","Wet Tropics","Johnstone","Johnstone","remnant_2005",2317.92636,"Eucalypt Variations",38.52392,1.662,-0.07221,-0.00312
"629","Wet Tropics","Johnstone","Johnstone","remnant_2005",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"630","Wet Tropics","Johnstone","Johnstone","remnant_2005",2317.92636,"Melaleuca Open Woodlands",31.74474,1.36953,-0.01305,-0.00056
"631","Wet Tropics","Johnstone","Johnstone","remnant_2006",2317.92636,"Rainforest and Scrubs",1149.21111,49.57928,-0.20899,-0.00902
"632","Wet Tropics","Johnstone","Johnstone","remnant_2006",2317.92636,"Non-Remnant Vegetation",1029.07693,44.39645,0.36124,0.01558
"633","Wet Tropics","Johnstone","Johnstone","remnant_2006",2317.92636,"Eucalypt Variations",38.44282,1.6585,-0.0811,-0.0035
"634","Wet Tropics","Johnstone","Johnstone","remnant_2006",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"635","Wet Tropics","Johnstone","Johnstone","remnant_2006",2317.92636,"Melaleuca Open Woodlands",31.71609,1.3683,-0.02865,-0.00124
"636","Wet Tropics","Johnstone","Johnstone","remnant_2006b",2317.92636,"Rainforest and Scrubs",1149.20527,49.57902,-0.00584,-0.00025
"637","Wet Tropics","Johnstone","Johnstone","remnant_2006b",2317.92636,"Non-Remnant Vegetation",1029.08277,44.3967,0.00584,0.00025
"638","Wet Tropics","Johnstone","Johnstone","remnant_2006b",2317.92636,"Eucalypt Variations",38.44282,1.6585,0,0
"639","Wet Tropics","Johnstone","Johnstone","remnant_2006b",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"640","Wet Tropics","Johnstone","Johnstone","remnant_2006b",2317.92636,"Melaleuca Open Woodlands",31.71609,1.3683,0,0
"641","Wet Tropics","Johnstone","Johnstone","remnant_2007",2317.92636,"Rainforest and Scrubs",1149.13317,49.57591,-0.0721,-0.00311
"642","Wet Tropics","Johnstone","Johnstone","remnant_2007",2317.92636,"Non-Remnant Vegetation",1029.1719,44.40054,0.08913,0.00385
"643","Wet Tropics","Johnstone","Johnstone","remnant_2007",2317.92636,"Eucalypt Variations",38.4345,1.65814,-0.00832,-0.00036
"644","Wet Tropics","Johnstone","Johnstone","remnant_2007",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"645","Wet Tropics","Johnstone","Johnstone","remnant_2007",2317.92636,"Melaleuca Open Woodlands",31.71609,1.3683,0,0
"646","Wet Tropics","Johnstone","Johnstone","remnant_2009",2317.92636,"Rainforest and Scrubs",1149.06245,49.57286,-0.07072,-0.00305
"647","Wet Tropics","Johnstone","Johnstone","remnant_2009",2317.92636,"Non-Remnant Vegetation",1029.26565,44.40459,0.09375,0.00404
"648","Wet Tropics","Johnstone","Johnstone","remnant_2009",2317.92636,"Eucalypt Variations",38.4323,1.65805,-0.0022,-0.00009
"649","Wet Tropics","Johnstone","Johnstone","remnant_2009",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"650","Wet Tropics","Johnstone","Johnstone","remnant_2009",2317.92636,"Melaleuca Open Woodlands",31.71609,1.3683,0,0
"651","Wet Tropics","Johnstone","Johnstone","remnant_2011",2317.92636,"Rainforest and Scrubs",1148.94131,49.56764,-0.12114,-0.00523
"652","Wet Tropics","Johnstone","Johnstone","remnant_2011",2317.92636,"Non-Remnant Vegetation",1029.42782,44.41158,0.16216,0.007
"653","Wet Tropics","Johnstone","Johnstone","remnant_2011",2317.92636,"Eucalypt Variations",38.42412,1.65769,-0.00818,-0.00035
"654","Wet Tropics","Johnstone","Johnstone","remnant_2011",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"655","Wet Tropics","Johnstone","Johnstone","remnant_2011",2317.92636,"Melaleuca Open Woodlands",31.71215,1.36813,-0.00394,-0.00017
"656","Wet Tropics","Johnstone","Johnstone","remnant_2013",2317.92636,"Rainforest and Scrubs",1148.93108,49.5672,-0.01024,-0.00044
"657","Wet Tropics","Johnstone","Johnstone","remnant_2013",2317.92636,"Non-Remnant Vegetation",1029.44835,44.41247,0.02054,0.00089
"658","Wet Tropics","Johnstone","Johnstone","remnant_2013",2317.92636,"Eucalypt Variations",38.41382,1.65725,-0.0103,-0.00044
"659","Wet Tropics","Johnstone","Johnstone","remnant_2013",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"660","Wet Tropics","Johnstone","Johnstone","remnant_2013",2317.92636,"Melaleuca Open Woodlands",31.71215,1.36813,0,0
"661","Wet Tropics","Johnstone","Johnstone","remnant_2015",2317.92636,"Rainforest and Scrubs",1148.86873,49.56451,-0.06235,-0.00269
"662","Wet Tropics","Johnstone","Johnstone","remnant_2015",2317.92636,"Non-Remnant Vegetation",1029.51852,44.4155,0.07016,0.00303
"663","Wet Tropics","Johnstone","Johnstone","remnant_2015",2317.92636,"Eucalypt Variations",38.41382,1.65725,0,0
"664","Wet Tropics","Johnstone","Johnstone","remnant_2015",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"665","Wet Tropics","Johnstone","Johnstone","remnant_2015",2317.92636,"Melaleuca Open Woodlands",31.70434,1.36779,-0.00781,-0.00034
"666","Wet Tropics","Johnstone","Johnstone","remnant_2017",2317.92636,"Rainforest and Scrubs",1148.80579,49.56179,-0.06294,-0.00272
"667","Wet Tropics","Johnstone","Johnstone","remnant_2017",2317.92636,"Non-Remnant Vegetation",1029.58884,44.41853,0.07032,0.00303
"668","Wet Tropics","Johnstone","Johnstone","remnant_2017",2317.92636,"Eucalypt Variations",38.41382,1.65725,0,0
"669","Wet Tropics","Johnstone","Johnstone","remnant_2017",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"670","Wet Tropics","Johnstone","Johnstone","remnant_2017",2317.92636,"Melaleuca Open Woodlands",31.69696,1.36747,-0.00738,-0.00032
"671","Wet Tropics","Johnstone","Johnstone","remnant_2019",2317.92636,"Rainforest and Scrubs",1148.78083,49.56071,-0.02496,-0.00108
"672","Wet Tropics","Johnstone","Johnstone","remnant_2019",2317.92636,"Non-Remnant Vegetation",1029.63527,44.42053,0.04643,0.002
"673","Wet Tropics","Johnstone","Johnstone","remnant_2019",2317.92636,"Eucalypt Variations",38.39235,1.65632,-0.02147,-0.00093
"674","Wet Tropics","Johnstone","Johnstone","remnant_2019",2317.92636,"Mangroves and Saltmarshes",34.73037,1.49834,0,0
"675","Wet Tropics","Johnstone","Johnstone","remnant_2019",2317.92636,"Melaleuca Open Woodlands",31.69696,1.36747,0,0
"676","Wet Tropics","Johnstone","Johnstone","remnant_2021",2317.92637,"Rainforest and Scrubs",1147.96542,49.52553,-0.81541,-0.03518
"677","Wet Tropics","Johnstone","Johnstone","remnant_2021",2317.92637,"Non-Remnant Vegetation",1029.61805,44.41979,-0.01722,-0.00074
"678","Wet Tropics","Johnstone","Johnstone","remnant_2021",2317.92637,"Eucalypt Variations",38.47642,1.65995,0.08407,0.00363
"679","Wet Tropics","Johnstone","Johnstone","remnant_2021",2317.92637,"Mangroves and Saltmarshes",34.85342,1.50365,0.12305,0.00531
"680","Wet Tropics","Johnstone","Johnstone","remnant_2021",2317.92637,"Melaleuca Open Woodlands",31.83922,1.37361,0.14226,0.00614
"681","Wet Tropics","Mossman","Mossman","pre_clear",465.75909,"Rainforest and Scrubs",298.68726,64.12913,0,0
"682","Wet Tropics","Mossman","Mossman","pre_clear",465.75909,"Eucalypt Variations",133.07718,28.57211,0,0
"683","Wet Tropics","Mossman","Mossman","pre_clear",465.75909,"Mangroves and Saltmarshes",17.61046,3.78102,0,0
"684","Wet Tropics","Mossman","Mossman","pre_clear",465.75909,"Melaleuca Open Woodlands",11.11314,2.38603,0,0
"685","Wet Tropics","Mossman","Mossman","pre_clear",465.75909,"Other Coastal Communities",3.18515,0.68386,0,0
"686","Wet Tropics","Mossman","Mossman","remnant_1997",465.74279,"Rainforest and Scrubs",252.72609,54.26302,-45.96116,-9.86611
"687","Wet Tropics","Mossman","Mossman","remnant_1997",465.74279,"Non-Remnant Vegetation",98.8159,21.21684,98.8159,21.21684
"688","Wet Tropics","Mossman","Mossman","remnant_1997",465.74279,"Eucalypt Variations",89.71436,19.26264,-43.36283,-9.30947
"689","Wet Tropics","Mossman","Mossman","remnant_1997",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,-1.31774,-0.2828
"690","Wet Tropics","Mossman","Mossman","remnant_1997",465.74279,"Melaleuca Open Woodlands",4.76366,1.02281,-6.34948,-1.36322
"691","Wet Tropics","Mossman","Mossman","remnant_1999",465.74279,"Rainforest and Scrubs",252.57604,54.2308,-0.15005,-0.03222
"692","Wet Tropics","Mossman","Mossman","remnant_1999",465.74279,"Non-Remnant Vegetation",99.02358,21.26143,0.20768,0.04459
"693","Wet Tropics","Mossman","Mossman","remnant_1999",465.74279,"Eucalypt Variations",89.66072,19.25112,-0.05364,-0.01152
"694","Wet Tropics","Mossman","Mossman","remnant_1999",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"695","Wet Tropics","Mossman","Mossman","remnant_1999",465.74279,"Melaleuca Open Woodlands",4.75967,1.02195,-0.00399,-0.00086
"696","Wet Tropics","Mossman","Mossman","remnant_2000",465.74279,"Rainforest and Scrubs",252.40224,54.19348,-0.1738,-0.03732
"697","Wet Tropics","Mossman","Mossman","remnant_2000",465.74279,"Non-Remnant Vegetation",99.24152,21.30823,0.21794,0.04679
"698","Wet Tropics","Mossman","Mossman","remnant_2000",465.74279,"Eucalypt Variations",89.62919,19.24435,-0.03153,-0.00677
"699","Wet Tropics","Mossman","Mossman","remnant_2000",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"700","Wet Tropics","Mossman","Mossman","remnant_2000",465.74279,"Melaleuca Open Woodlands",4.74707,1.01925,-0.0126,-0.00271
"701","Wet Tropics","Mossman","Mossman","remnant_2001",465.74279,"Rainforest and Scrubs",252.40224,54.19348,0,0
"702","Wet Tropics","Mossman","Mossman","remnant_2001",465.74279,"Non-Remnant Vegetation",99.25125,21.31031,0.00973,0.00209
"703","Wet Tropics","Mossman","Mossman","remnant_2001",465.74279,"Eucalypt Variations",89.61946,19.24226,-0.00973,-0.00209
"704","Wet Tropics","Mossman","Mossman","remnant_2001",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"705","Wet Tropics","Mossman","Mossman","remnant_2001",465.74279,"Melaleuca Open Woodlands",4.74707,1.01925,0,0
"706","Wet Tropics","Mossman","Mossman","remnant_2003",465.74279,"Rainforest and Scrubs",252.33854,54.17981,-0.06371,-0.01368
"707","Wet Tropics","Mossman","Mossman","remnant_2003",465.74279,"Non-Remnant Vegetation",99.52478,21.36904,0.27353,0.05873
"708","Wet Tropics","Mossman","Mossman","remnant_2003",465.74279,"Eucalypt Variations",89.49254,19.21501,-0.12692,-0.02725
"709","Wet Tropics","Mossman","Mossman","remnant_2003",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"710","Wet Tropics","Mossman","Mossman","remnant_2003",465.74279,"Melaleuca Open Woodlands",4.66417,1.00145,-0.0829,-0.0178
"711","Wet Tropics","Mossman","Mossman","remnant_2005",465.74279,"Rainforest and Scrubs",252.28745,54.16884,-0.05108,-0.01097
"712","Wet Tropics","Mossman","Mossman","remnant_2005",465.74279,"Non-Remnant Vegetation",99.69663,21.40594,0.17186,0.0369
"713","Wet Tropics","Mossman","Mossman","remnant_2005",465.74279,"Eucalypt Variations",89.39689,19.19448,-0.09565,-0.02054
"714","Wet Tropics","Mossman","Mossman","remnant_2005",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"715","Wet Tropics","Mossman","Mossman","remnant_2005",465.74279,"Melaleuca Open Woodlands",4.63905,0.99605,-0.02512,-0.00539
"716","Wet Tropics","Mossman","Mossman","remnant_2006",465.74279,"Rainforest and Scrubs",252.28172,54.16761,-0.00573,-0.00123
"717","Wet Tropics","Mossman","Mossman","remnant_2006",465.74279,"Non-Remnant Vegetation",99.74581,21.4165,0.04918,0.01056
"718","Wet Tropics","Mossman","Mossman","remnant_2006",465.74279,"Eucalypt Variations",89.35616,19.18573,-0.04072,-0.00874
"719","Wet Tropics","Mossman","Mossman","remnant_2006",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"720","Wet Tropics","Mossman","Mossman","remnant_2006",465.74279,"Melaleuca Open Woodlands",4.63632,0.99547,-0.00273,-0.00059
"721","Wet Tropics","Mossman","Mossman","remnant_2006b",465.74279,"Rainforest and Scrubs",252.28172,54.16761,0,0
"722","Wet Tropics","Mossman","Mossman","remnant_2006b",465.74279,"Non-Remnant Vegetation",99.74942,21.41728,0.00361,0.00077
"723","Wet Tropics","Mossman","Mossman","remnant_2006b",465.74279,"Eucalypt Variations",89.35256,19.18496,-0.00361,-0.00077
"724","Wet Tropics","Mossman","Mossman","remnant_2006b",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"725","Wet Tropics","Mossman","Mossman","remnant_2006b",465.74279,"Melaleuca Open Woodlands",4.63632,0.99547,0,0
"726","Wet Tropics","Mossman","Mossman","remnant_2007",465.74279,"Rainforest and Scrubs",252.24325,54.15935,-0.03848,-0.00826
"727","Wet Tropics","Mossman","Mossman","remnant_2007",465.74279,"Non-Remnant Vegetation",99.88382,21.44613,0.1344,0.02886
"728","Wet Tropics","Mossman","Mossman","remnant_2007",465.74279,"Eucalypt Variations",89.27337,19.16796,-0.07919,-0.017
"729","Wet Tropics","Mossman","Mossman","remnant_2007",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"730","Wet Tropics","Mossman","Mossman","remnant_2007",465.74279,"Melaleuca Open Woodlands",4.61958,0.99187,-0.01674,-0.00359
"731","Wet Tropics","Mossman","Mossman","remnant_2009",465.74279,"Rainforest and Scrubs",252.20001,54.15006,-0.04324,-0.00928
"732","Wet Tropics","Mossman","Mossman","remnant_2009",465.74279,"Non-Remnant Vegetation",100.04438,21.48061,0.16057,0.03448
"733","Wet Tropics","Mossman","Mossman","remnant_2009",465.74279,"Eucalypt Variations",89.15411,19.14235,-0.11926,-0.02561
"734","Wet Tropics","Mossman","Mossman","remnant_2009",465.74279,"Mangroves and Saltmarshes",16.29271,3.49822,0,0
"735","Wet Tropics","Mossman","Mossman","remnant_2009",465.74279,"Melaleuca Open Woodlands",4.60333,0.98839,-0.01625,-0.00349
"736","Wet Tropics","Mossman","Mossman","remnant_2011",465.74279,"Rainforest and Scrubs",252.18094,54.14597,-0.01906,-0.00409
"737","Wet Tropics","Mossman","Mossman","remnant_2011",465.74279,"Non-Remnant Vegetation",100.10648,21.49394,0.0621,0.01333
"738","Wet Tropics","Mossman","Mossman","remnant_2011",465.74279,"Eucalypt Variations",89.1224,19.13554,-0.03171,-0.00681
"739","Wet Tropics","Mossman","Mossman","remnant_2011",465.74279,"Mangroves and Saltmarshes",16.28982,3.4976,-0.00289,-0.00062
"740","Wet Tropics","Mossman","Mossman","remnant_2011",465.74279,"Melaleuca Open Woodlands",4.60212,0.98812,-0.00121,-0.00026
"741","Wet Tropics","Mossman","Mossman","remnant_2013",465.74279,"Rainforest and Scrubs",252.18094,54.14597,0,0
"742","Wet Tropics","Mossman","Mossman","remnant_2013",465.74279,"Non-Remnant Vegetation",100.11676,21.49615,0.01028,0.00221
"743","Wet Tropics","Mossman","Mossman","remnant_2013",465.74279,"Eucalypt Variations",89.11778,19.13455,-0.00463,-0.00099
"744","Wet Tropics","Mossman","Mossman","remnant_2013",465.74279,"Mangroves and Saltmarshes",16.28943,3.49752,-0.00039,-0.00008
"745","Wet Tropics","Mossman","Mossman","remnant_2013",465.74279,"Melaleuca Open Woodlands",4.59686,0.98699,-0.00526,-0.00113
"746","Wet Tropics","Mossman","Mossman","remnant_2015",465.74279,"Rainforest and Scrubs",252.16177,54.14185,-0.01917,-0.00412
"747","Wet Tropics","Mossman","Mossman","remnant_2015",465.74279,"Non-Remnant Vegetation",100.14248,21.50167,0.02572,0.00552
"748","Wet Tropics","Mossman","Mossman","remnant_2015",465.74279,"Eucalypt Variations",89.08091,19.12663,-0.03686,-0.00791
"749","Wet Tropics","Mossman","Mossman","remnant_2015",465.74279,"Mangroves and Saltmarshes",16.28943,3.49752,0,0
"750","Wet Tropics","Mossman","Mossman","remnant_2015",465.74279,"Melaleuca Open Woodlands",4.59444,0.98648,-0.00242,-0.00052
"751","Wet Tropics","Mossman","Mossman","remnant_2017",465.74279,"Rainforest and Scrubs",252.16177,54.14185,0,0
"752","Wet Tropics","Mossman","Mossman","remnant_2017",465.74279,"Non-Remnant Vegetation",100.18159,21.51007,0.03911,0.0084
"753","Wet Tropics","Mossman","Mossman","remnant_2017",465.74279,"Eucalypt Variations",89.05683,19.12146,-0.02408,-0.00517
"754","Wet Tropics","Mossman","Mossman","remnant_2017",465.74279,"Mangroves and Saltmarshes",16.28943,3.49752,0,0
"755","Wet Tropics","Mossman","Mossman","remnant_2017",465.74279,"Melaleuca Open Woodlands",4.57941,0.98325,-0.01503,-0.00323
