"","region","basin","sub_basin","year","total_basin_area","vegetation","area","percent_coverage","y_on_y_area_change","y_on_y_percentage_change"
"5120","Dry Tropics","Burdekin","Suttor","remnant_2001",18220.16386,"Tussock Grasslands",588.08592,3.22767,-0.88335,-0.00485
"5121","Dry Tropics","Burdekin","Suttor","remnant_2003",18220.16386,"Tussock Grasslands",582.43095,3.19663,-5.65497,-0.03104
"5122","Dry Tropics","Burdekin","Suttor","remnant_2005",18220.16387,"Tussock Grasslands",579.26607,3.17926,-3.16488,-0.01737
"5123","Dry Tropics","Burdekin","Suttor","remnant_2006",18220.16387,"Tussock Grasslands",578.95957,3.17758,-0.3065,-0.00168
"5124","Dry Tropics","Burdekin","Suttor","remnant_2006b",18220.16387,"Tussock Grasslands",578.9596,3.17758,0.00002,0
"5125","Dry Tropics","Burdekin","Suttor","remnant_2007",18220.16386,"Tussock Grasslands",578.20872,3.17346,-0.75087,-0.00412
"5126","Dry Tropics","Burdekin","Suttor","remnant_2009",18220.16386,"Tussock Grasslands",577.58798,3.17005,-0.62075,-0.00341
"5127","Dry Tropics","Burdekin","Suttor","remnant_2011",18220.16386,"Tussock Grasslands",577.56548,3.16992,-0.0225,-0.00012
"5128","Dry Tropics","Burdekin","Suttor","remnant_2013",18220.16386,"Tussock Grasslands",576.08257,3.16179,-1.48291,-0.00814
"5129","Dry Tropics","Burdekin","Suttor","remnant_2015",18220.16386,"Tussock Grasslands",575.76104,3.16002,-0.32154,-0.00176
"5130","Dry Tropics","Burdekin","Suttor","remnant_2017",18220.16386,"Tussock Grasslands",574.41118,3.15261,-1.34985,-0.00741
"5131","Dry Tropics","Burdekin","Suttor","remnant_2019",18220.16386,"Tussock Grasslands",573.99885,3.15035,-0.41234,-0.00226
"5132","Dry Tropics","Burdekin","Suttor","remnant_2021",18220.16385,"Tussock Grasslands",571.35083,3.13582,-2.64802,-0.01453
"5133","Dry Tropics","Burdekin","Suttor","remnant_1997",18220.16386,"Water",118.6169,0.65102,0,0
"5134","Dry Tropics","Burdekin","Suttor","remnant_1999",18220.16386,"Water",118.61688,0.65102,-0.00002,0
"5135","Dry Tropics","Burdekin","Suttor","remnant_2000",18220.16386,"Water",118.61688,0.65102,0,0
"5136","Dry Tropics","Burdekin","Suttor","remnant_2001",18220.16386,"Water",118.64283,0.65116,0.02596,0.00014
"5137","Dry Tropics","Burdekin","Suttor","remnant_2003",18220.16386,"Water",118.64283,0.65116,0,0
"5138","Dry Tropics","Burdekin","Suttor","remnant_2005",18220.16387,"Water",118.64283,0.65116,0,0
"5139","Dry Tropics","Burdekin","Suttor","remnant_2006",18220.16387,"Water",118.64283,0.65116,0,0
"5140","Dry Tropics","Burdekin","Suttor","remnant_2006b",18220.16387,"Water",118.64283,0.65116,0,0
"5141","Dry Tropics","Burdekin","Suttor","remnant_2007",18220.16386,"Water",118.70505,0.6515,0.06221,0.00034
"5142","Dry Tropics","Burdekin","Suttor","remnant_2009",18220.16386,"Water",118.70505,0.6515,0,0
"5143","Dry Tropics","Burdekin","Suttor","remnant_2011",18220.16386,"Water",118.76135,0.65181,0.0563,0.00031
"5144","Dry Tropics","Burdekin","Suttor","remnant_2013",18220.16386,"Water",118.8025,0.65204,0.04115,0.00023
"5145","Dry Tropics","Burdekin","Suttor","remnant_2015",18220.16386,"Water",118.8025,0.65204,0,0
"5146","Dry Tropics","Burdekin","Suttor","remnant_2017",18220.16386,"Water",118.8025,0.65204,0,0
"5147","Dry Tropics","Burdekin","Suttor","remnant_2019",18220.16386,"Water",118.8025,0.65204,0,0
"5148","Dry Tropics","Burdekin","Suttor","remnant_2021",18220.16385,"Water",120.92099,0.66367,2.11849,0.01163
"5149","Dry Tropics","Burdekin","Suttor","pre_clear",18220.16411,"Wetlands",12.35561,0.06781,0,0
"5150","Dry Tropics","Burdekin","Suttor","remnant_1997",18220.16386,"Wetlands",8.16529,0.04481,-4.19031,-0.023
"5151","Dry Tropics","Burdekin","Suttor","remnant_1999",18220.16386,"Wetlands",8.16796,0.04483,0.00267,0.00001
"5152","Dry Tropics","Burdekin","Suttor","remnant_2000",18220.16386,"Wetlands",8.16796,0.04483,0,0
"5153","Dry Tropics","Burdekin","Suttor","remnant_2001",18220.16386,"Wetlands",8.15659,0.04477,-0.01137,-0.00006
"5154","Dry Tropics","Burdekin","Suttor","remnant_2003",18220.16386,"Wetlands",8.15659,0.04477,0,0
"5155","Dry Tropics","Burdekin","Suttor","remnant_2005",18220.16387,"Wetlands",8.15659,0.04477,0,0
"5156","Dry Tropics","Burdekin","Suttor","remnant_2006",18220.16387,"Wetlands",8.11057,0.04451,-0.04602,-0.00025
"5157","Dry Tropics","Burdekin","Suttor","remnant_2006b",18220.16387,"Wetlands",8.11057,0.04451,0,0
"5158","Dry Tropics","Burdekin","Suttor","remnant_2007",18220.16386,"Wetlands",8.11057,0.04451,0,0
"5159","Dry Tropics","Burdekin","Suttor","remnant_2009",18220.16386,"Wetlands",8.11035,0.04451,-0.00022,0
"5160","Dry Tropics","Burdekin","Suttor","remnant_2011",18220.16386,"Wetlands",8.11035,0.04451,0,0
"5161","Dry Tropics","Burdekin","Suttor","remnant_2013",18220.16386,"Wetlands",8.07972,0.04434,-0.03063,-0.00017
"5162","Dry Tropics","Burdekin","Suttor","remnant_2015",18220.16386,"Wetlands",8.07972,0.04434,0,0
"5163","Dry Tropics","Burdekin","Suttor","remnant_2017",18220.16386,"Wetlands",8.04537,0.04416,-0.03435,-0.00019
"5164","Dry Tropics","Burdekin","Suttor","remnant_2019",18220.16386,"Wetlands",7.98329,0.04382,-0.06208,-0.00034
"5165","Dry Tropics","Burdekin","Suttor","remnant_2021",18220.16385,"Wetlands",7.98123,0.0438,-0.00206,-0.00001
"5166","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Eucalypt Variations",247.58235,14.69597,0,0
"5167","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Eucalypt Variations",135.01422,8.01477,-112.56813,-6.6812
"5168","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Eucalypt Variations",134.74777,7.99895,-0.26645,-0.01582
"5169","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Eucalypt Variations",134.67725,7.99477,-0.07052,-0.00419
"5170","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Eucalypt Variations",134.58949,7.98956,-0.08776,-0.00521
"5171","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Eucalypt Variations",134.38872,7.97764,-0.20077,-0.01192
"5172","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Eucalypt Variations",134.29166,7.97188,-0.09706,-0.00576
"5173","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Eucalypt Variations",134.18294,7.96542,-0.10872,-0.00645
"5174","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Eucalypt Variations",134.17161,7.96475,-0.01133,-0.00067
"5175","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Eucalypt Variations",134.15073,7.96351,-0.02088,-0.00124
"5176","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Eucalypt Variations",134.08023,7.95933,-0.0705,-0.00418
"5177","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Eucalypt Variations",134.01141,7.95524,-0.06883,-0.00409
"5178","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Eucalypt Variations",133.99377,7.95419,-0.01764,-0.00105
"5179","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Eucalypt Variations",133.8663,7.94663,-0.12748,-0.00757
"5180","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Eucalypt Variations",133.80366,7.94291,-0.06263,-0.00372
"5181","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Eucalypt Variations",133.80366,7.94291,0,0
"5182","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Eucalypt Variations",134.94082,8.0098,1.13716,0.06689
"5183","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Mangroves and Saltmarshes",19.35272,1.14874,0,0
"5184","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Mangroves and Saltmarshes",18.97865,1.12662,-0.37406,-0.02212
"5185","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Mangroves and Saltmarshes",18.97865,1.12662,0,0
"5186","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Mangroves and Saltmarshes",18.97865,1.12662,0,0
"5187","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Mangroves and Saltmarshes",18.97865,1.12662,0,0
"5188","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Mangroves and Saltmarshes",18.97865,1.12662,0,0
"5189","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Mangroves and Saltmarshes",18.97578,1.12645,-0.00288,-0.00017
"5190","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Mangroves and Saltmarshes",18.97578,1.12645,0,0
"5191","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Mangroves and Saltmarshes",18.97578,1.12645,0,0
"5192","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Mangroves and Saltmarshes",18.97578,1.12645,0,0
"5193","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Mangroves and Saltmarshes",18.97578,1.12645,0,0
"5194","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Mangroves and Saltmarshes",18.97049,1.12613,-0.00529,-0.00031
"5195","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Mangroves and Saltmarshes",18.97049,1.12613,0,0
"5196","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Mangroves and Saltmarshes",18.97049,1.12613,0,0
"5197","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Mangroves and Saltmarshes",18.97049,1.12613,0,0
"5198","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Mangroves and Saltmarshes",18.97049,1.12613,0,0
"5199","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Mangroves and Saltmarshes",19.55361,1.16066,0.58312,0.03453
"5200","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Melaleuca Open Woodlands",108.57283,6.44465,0,0
"5201","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Melaleuca Open Woodlands",36.86917,2.18864,-71.70366,-4.25601
"5202","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Melaleuca Open Woodlands",36.64928,2.17559,-0.21989,-0.01305
"5203","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Melaleuca Open Woodlands",36.56363,2.1705,-0.08566,-0.00508
"5204","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Melaleuca Open Woodlands",36.51912,2.16786,-0.0445,-0.00264
"5205","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Melaleuca Open Woodlands",36.40382,2.16102,-0.1153,-0.00684
"5206","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Melaleuca Open Woodlands",36.35332,2.15802,-0.05051,-0.003
"5207","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Melaleuca Open Woodlands",36.35088,2.15788,-0.00244,-0.00014
"5208","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Melaleuca Open Woodlands",36.34771,2.15769,-0.00316,-0.00019
"5209","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Melaleuca Open Woodlands",36.34744,2.15767,-0.00027,-0.00002
"5210","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Melaleuca Open Woodlands",36.3352,2.15694,-0.01225,-0.00073
"5211","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Melaleuca Open Woodlands",36.33259,2.15679,-0.00261,-0.00015
"5212","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Melaleuca Open Woodlands",36.33259,2.15679,0,0
"5213","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Melaleuca Open Woodlands",36.23513,2.151,-0.09746,-0.00579
"5214","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Melaleuca Open Woodlands",36.23513,2.151,0,0
"5215","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Melaleuca Open Woodlands",36.20945,2.14948,-0.02568,-0.00152
"5216","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Melaleuca Open Woodlands",35.13268,2.0854,-1.07677,-0.06408
"5217","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Non-Remnant Vegetation",0,0,0,0
"5218","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Non-Remnant Vegetation",419.20779,24.88518,419.20779,24.88518
"5219","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Non-Remnant Vegetation",420.07401,24.9366,0.86622,0.05142
"5220","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Non-Remnant Vegetation",420.40802,24.95643,0.33401,0.01983
"5221","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Non-Remnant Vegetation",420.64225,24.97034,0.23423,0.0139
"5222","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Non-Remnant Vegetation",421.07238,24.99587,0.43013,0.02553
"5223","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Non-Remnant Vegetation",421.30558,25.00971,0.2332,0.01384
"5224","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Non-Remnant Vegetation",421.60811,25.02767,0.30253,0.01796
"5225","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Non-Remnant Vegetation",421.62636,25.02876,0.01825,0.00108
"5226","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Non-Remnant Vegetation",421.67557,25.03168,0.04921,0.00292
"5227","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Non-Remnant Vegetation",421.8012,25.03913,0.12563,0.00746
"5228","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Non-Remnant Vegetation",422.04384,25.05354,0.24264,0.0144
"5229","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Non-Remnant Vegetation",422.10596,25.05723,0.06213,0.00369
"5230","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Non-Remnant Vegetation",422.21503,25.0637,0.10907,0.00647
"5231","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Non-Remnant Vegetation",422.33158,25.07062,0.11654,0.00692
"5232","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Non-Remnant Vegetation",422.37899,25.07343,0.04741,0.00281
"5233","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Non-Remnant Vegetation",422.91869,25.10356,0.53969,0.03013
"5234","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Other Coastal Communities",14.72729,0.87418,0,0
"5235","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Other Coastal Communities",13.93071,0.82696,-0.79658,-0.04722
"5236","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Other Coastal Communities",13.93272,0.82708,0.00202,0.00012
"5237","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Other Coastal Communities",13.93272,0.82708,0,0
"5238","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Other Coastal Communities",13.92722,0.82675,-0.00551,-0.00033
"5239","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Other Coastal Communities",13.92722,0.82675,0,0
"5240","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Other Coastal Communities",13.92502,0.82662,-0.00219,-0.00013
"5241","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Other Coastal Communities",13.92502,0.82662,0,0
"5242","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Other Coastal Communities",13.92502,0.82662,0,0
"5243","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Other Coastal Communities",13.92502,0.82662,0,0
"5244","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Other Coastal Communities",13.92502,0.82662,0,0
"5245","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Other Coastal Communities",13.92171,0.82643,-0.00331,-0.0002
"5246","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Other Coastal Communities",13.92171,0.82643,0,0
"5247","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Other Coastal Communities",13.92171,0.82643,0,0
"5248","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Other Coastal Communities",13.92171,0.82643,0,0
"5249","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Other Coastal Communities",13.92171,0.82643,0,0
"5250","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Other Coastal Communities",14.02877,0.83272,0.10706,0.00629
"5251","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Plantation",0.44633,0.0265,0,0
"5252","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Plantation",0.44633,0.0265,0,0
"5253","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Plantation",0.44633,0.0265,0,0
"5254","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Plantation",0.4296,0.0255,-0.01672,-0.00099
"5255","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Plantation",0.4296,0.0255,0,0
"5256","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Plantation",0.424,0.02517,-0.00561,-0.00033
"5257","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Plantation",0.42075,0.02498,-0.00325,-0.00019
"5258","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Plantation",0.42075,0.02498,0,0
"5259","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Plantation",0.42075,0.02498,0,0
"5260","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Plantation",0.42075,0.02498,0,0
"5261","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Plantation",0.36312,0.02156,-0.05763,-0.00342
"5262","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Plantation",0.35839,0.02128,-0.00473,-0.00028
"5263","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Plantation",0.35839,0.02128,0,0
"5264","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Plantation",0.34077,0.02023,-0.01763,-0.00105
"5265","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Plantation",0.33827,0.02008,-0.0025,-0.00015
"5266","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Plantation",0.32421,0.01924,-0.01406,-0.00084
"5267","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Rainforest and Scrubs",1255.54515,74.52651,0,0
"5268","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Rainforest and Scrubs",1039.64042,61.71556,-215.90473,-12.81095
"5269","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Rainforest and Scrubs",1039.24488,61.69208,-0.39553,-0.02348
"5270","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Rainforest and Scrubs",1039.06705,61.68152,-0.17783,-0.01056
"5271","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Rainforest and Scrubs",1038.99209,61.67707,-0.07496,-0.00445
"5272","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Rainforest and Scrubs",1038.87803,61.6703,-0.11406,-0.00677
"5273","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Rainforest and Scrubs",1038.80052,61.6657,-0.0775,-0.0046
"5274","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Rainforest and Scrubs",1038.6124,61.65453,-0.18812,-0.01117
"5275","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Rainforest and Scrubs",1038.60865,61.65431,-0.00376,-0.00022
"5276","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Rainforest and Scrubs",1038.58059,61.65264,-0.02806,-0.00167
"5277","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Rainforest and Scrubs",1038.5377,61.6501,-0.04289,-0.00255
"5278","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Rainforest and Scrubs",1038.43272,61.64387,-0.10498,-0.00623
"5279","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Rainforest and Scrubs",1038.39296,61.64151,-0.03976,-0.00236
"5280","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Rainforest and Scrubs",1038.29283,61.63556,-0.10013,-0.00594
"5281","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Rainforest and Scrubs",1038.25654,61.63341,-0.03629,-0.00215
"5282","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Rainforest and Scrubs",1038.2373,61.63227,-0.01924,-0.00114
"5283","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Rainforest and Scrubs",1036.93091,61.55003,-1.30639,-0.08224
"5284","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Tussock Grasslands",29.9595,1.77833,0,0
"5285","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Tussock Grasslands",0.03557,0.00211,-29.92393,-1.77622
"5286","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5287","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5288","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5289","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5290","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5291","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5292","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5293","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5294","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5295","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5296","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5297","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5298","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5299","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Tussock Grasslands",0.03557,0.00211,0,0
"5300","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Tussock Grasslands",0.02937,0.00174,-0.0062,-0.00037
"5301","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Water",2.41141,0.14314,0,0
"5302","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Water",17.00497,1.00946,14.59356,0.86632
"5303","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Water",17.01861,1.01027,0.01364,0.00081
"5304","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Water",17.01861,1.01027,0,0
"5305","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Water",17.01384,1.00998,-0.00477,-0.00028
"5306","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Water",17.01384,1.00998,0,0
"5307","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Water",17.01638,1.01013,0.00254,0.00015
"5308","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Water",17.01638,1.01013,0,0
"5309","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Water",17.01638,1.01013,0,0
"5310","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Water",17.01638,1.01013,0,0
"5311","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Water",17.01638,1.01013,0,0
"5312","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Water",17.01638,1.01013,0,0
"5313","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Water",17.01638,1.01013,0,0
"5314","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Water",17.23238,1.02296,0.216,0.01282
"5315","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Water",17.23238,1.02296,0,0
"5316","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Water",17.23238,1.02296,0,0
"5317","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Water",17.60298,1.04488,0.3706,0.02192
"5318","Wet Tropics","Tully","Tully","pre_clear",1684.69604,"Wetlands",6.54479,0.38848,0,0
"5319","Wet Tropics","Tully","Tully","remnant_1997",1684.56777,"Wetlands",3.43994,0.2042,-3.10485,-0.18428
"5320","Wet Tropics","Tully","Tully","remnant_1999",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5321","Wet Tropics","Tully","Tully","remnant_2000",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5322","Wet Tropics","Tully","Tully","remnant_2001",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5323","Wet Tropics","Tully","Tully","remnant_2003",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5324","Wet Tropics","Tully","Tully","remnant_2005",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5325","Wet Tropics","Tully","Tully","remnant_2006",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5326","Wet Tropics","Tully","Tully","remnant_2006b",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5327","Wet Tropics","Tully","Tully","remnant_2007",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5328","Wet Tropics","Tully","Tully","remnant_2009",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5329","Wet Tropics","Tully","Tully","remnant_2011",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5330","Wet Tropics","Tully","Tully","remnant_2013",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5331","Wet Tropics","Tully","Tully","remnant_2015",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5332","Wet Tropics","Tully","Tully","remnant_2017",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5333","Wet Tropics","Tully","Tully","remnant_2019",1684.56777,"Wetlands",3.43994,0.2042,0,0
"5334","Wet Tropics","Tully","Tully","remnant_2021",1684.69604,"Wetlands",3.234,0.19196,-0.20594,-0.01224
"5335","Dry Tropics","Burdekin","Upper Burdekin","pre_clear",40508.93852,"Acacia Dominated",898.55675,2.21817,0,0
"5336","Dry Tropics","Burdekin","Upper Burdekin","remnant_1997",40508.93875,"Acacia Dominated",855.40112,2.11164,-43.15563,-0.10653
"5337","Dry Tropics","Burdekin","Upper Burdekin","remnant_1999",40508.93875,"Acacia Dominated",854.21027,2.1087,-1.19085,-0.00294
"5338","Dry Tropics","Burdekin","Upper Burdekin","remnant_2000",40508.93875,"Acacia Dominated",853.83308,2.10776,-0.37719,-0.00093
"5339","Dry Tropics","Burdekin","Upper Burdekin","remnant_2001",40508.93875,"Acacia Dominated",853.6161,2.10723,-0.21698,-0.00054
"5340","Dry Tropics","Burdekin","Upper Burdekin","remnant_2003",40508.93875,"Acacia Dominated",851.67154,2.10243,-1.94457,-0.0048
"5341","Dry Tropics","Burdekin","Upper Burdekin","remnant_2005",40508.93875,"Acacia Dominated",850.54211,2.09964,-1.12943,-0.00279
"5342","Dry Tropics","Burdekin","Upper Burdekin","remnant_2006",40508.93875,"Acacia Dominated",850.29829,2.09904,-0.24382,-0.0006
"5343","Dry Tropics","Burdekin","Upper Burdekin","remnant_2006b",40508.93875,"Acacia Dominated",850.29829,2.09904,0,0
