"region","basin","sub_basin","year","total_surveyed_area","vegetation","area","veg_percent_of_total_area","y_on_y_veg_area_change","y_on_y_veg_percent_change","standardised_score"
"Dry Tropics","Black","Black","remnant_2021",37.27453,"Mangroves and Saltmarshes Combined",1197.9,32.13827,11.7,0.99,81
"Dry Tropics","Black","Black","pre_clear",37.27453,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Black","Black","remnant_1997",37.27453,"Non-Remnant Vegetation",360.5,9.67184,360.5,100,99
"Dry Tropics","Black","Black","remnant_1999",37.27453,"Non-Remnant Vegetation",360.5,9.67184,0,0,80
"Dry Tropics","Black","Black","remnant_2000",37.27453,"Non-Remnant Vegetation",364.4,9.77711,3.9,1.09,81
"Dry Tropics","Black","Black","remnant_2001",37.27453,"Non-Remnant Vegetation",364.4,9.77711,0,0,80
"Dry Tropics","Black","Black","remnant_2003",37.27453,"Non-Remnant Vegetation",368.6,9.88942,4.2,1.15,81
"Dry Tropics","Black","Black","remnant_2005",37.27453,"Non-Remnant Vegetation",375.8,10.08318,7.2,1.96,81
"Dry Tropics","Black","Black","remnant_2006",37.27453,"Non-Remnant Vegetation",387.5,10.39604,11.7,3.1,81
"Dry Tropics","Black","Black","remnant_2006b",37.27453,"Non-Remnant Vegetation",387.5,10.39604,0,0,80
"Dry Tropics","Black","Black","remnant_2007",37.27453,"Non-Remnant Vegetation",403.8,10.8338,16.3,4.21,81
"Dry Tropics","Black","Black","remnant_2009",37.27453,"Non-Remnant Vegetation",403.8,10.8338,0,0,80
"Dry Tropics","Black","Black","remnant_2011",37.27453,"Non-Remnant Vegetation",403.9,10.83462,0,0.01,81
"Dry Tropics","Black","Black","remnant_2013",37.27453,"Non-Remnant Vegetation",403.9,10.83462,0,0,80
"Dry Tropics","Black","Black","remnant_2015",37.27453,"Non-Remnant Vegetation",409,10.97328,5.2,1.28,81
"Dry Tropics","Black","Black","remnant_2017",37.27453,"Non-Remnant Vegetation",409.5,10.98619,0.5,0.12,81
"Dry Tropics","Black","Black","remnant_2019",37.27453,"Non-Remnant Vegetation",409.8,10.99494,0.3,0.08,81
"Dry Tropics","Black","Black","remnant_2021",37.27453,"Non-Remnant Vegetation",396,10.62294,-13.9,-3.38,20
"Dry Tropics","Black","Black","pre_clear",37.27453,"Other Vegetation",2105.1,56.47601,0,0,80
"Dry Tropics","Black","Black","remnant_1997",37.27453,"Other Vegetation",1773,47.56669,-332.1,-15.78,18
"Dry Tropics","Black","Black","remnant_1999",37.27453,"Other Vegetation",1773,47.56669,0,0,80
"Dry Tropics","Black","Black","remnant_2000",37.27453,"Other Vegetation",1769.2,47.46419,-3.8,-0.22,55
"Dry Tropics","Black","Black","remnant_2001",37.27453,"Other Vegetation",1769.2,47.46419,0,0,80
"Dry Tropics","Black","Black","remnant_2003",37.27453,"Other Vegetation",1765.4,47.36168,-3.8,-0.22,55
"Dry Tropics","Black","Black","remnant_2005",37.27453,"Other Vegetation",1763.2,47.30269,-2.2,-0.12,60
"Dry Tropics","Black","Black","remnant_2006",37.27453,"Other Vegetation",1752.5,47.01593,-10.7,-0.61,40
"Dry Tropics","Black","Black","remnant_2006b",37.27453,"Other Vegetation",1752.5,47.01593,0,0,80
"Dry Tropics","Black","Black","remnant_2007",37.27453,"Other Vegetation",1738.8,46.6496,-13.7,-0.78,38
"Dry Tropics","Black","Black","remnant_2009",37.27453,"Other Vegetation",1738.8,46.6496,0,0,80
"Dry Tropics","Black","Black","remnant_2011",37.27453,"Other Vegetation",1738.8,46.64878,0,0,80
"Dry Tropics","Black","Black","remnant_2013",37.27453,"Other Vegetation",1738.8,46.64878,0,0,80
"Dry Tropics","Black","Black","remnant_2015",37.27453,"Other Vegetation",1734.4,46.53028,-4.4,-0.25,53
"Dry Tropics","Black","Black","remnant_2017",37.27453,"Other Vegetation",1733.8,46.51553,-0.5,-0.03,74
"Dry Tropics","Black","Black","remnant_2019",37.27453,"Other Vegetation",1733.5,46.50678,-0.3,-0.02,77
"Dry Tropics","Black","Black","remnant_2021",37.27453,"Other Vegetation",1721.4,46.18271,-12.1,-0.7,39
"Dry Tropics","Black","Black","pre_clear",37.27453,"Saltmarshes",315.1,8.4547,0,0,80
"Dry Tropics","Black","Black","remnant_1997",37.27453,"Saltmarshes",302.1,8.10408,-13.1,-4.15,20
"Dry Tropics","Black","Black","remnant_1999",37.27453,"Saltmarshes",302.1,8.10408,0,0,80
"Dry Tropics","Black","Black","remnant_2000",37.27453,"Saltmarshes",302,8.10131,-0.1,-0.03,74
"Dry Tropics","Black","Black","remnant_2001",37.27453,"Saltmarshes",302,8.10131,0,0,80
"Dry Tropics","Black","Black","remnant_2003",37.27453,"Saltmarshes",301.6,8.0915,-0.4,-0.12,60
"Dry Tropics","Black","Black","remnant_2005",37.27453,"Saltmarshes",297.3,7.97652,-4.3,-1.42,33
"Dry Tropics","Black","Black","remnant_2006",37.27453,"Saltmarshes",296.3,7.94977,-1,-0.34,49
"Dry Tropics","Black","Black","remnant_2006b",37.27453,"Saltmarshes",296.3,7.94977,0,0,80
"Dry Tropics","Black","Black","remnant_2007",37.27453,"Saltmarshes",296.3,7.94889,0,-0.01,78
"Dry Tropics","Black","Black","remnant_2009",37.27453,"Saltmarshes",296.3,7.94889,0,0,80
"Dry Tropics","Black","Black","remnant_2011",37.27453,"Saltmarshes",296.3,7.94889,0,0,80
"Dry Tropics","Black","Black","remnant_2013",37.27453,"Saltmarshes",296.3,7.94889,0,0,80
"Dry Tropics","Black","Black","remnant_2015",37.27453,"Saltmarshes",295.3,7.92197,-1,-0.34,49
"Dry Tropics","Black","Black","remnant_2017",37.27453,"Saltmarshes",295.3,7.92197,0,0,80
"Dry Tropics","Black","Black","remnant_2019",37.27453,"Saltmarshes",295.3,7.92197,0,0,80
"Dry Tropics","Black","Black","remnant_2021",37.27453,"Saltmarshes",297.6,7.98346,2.3,0.78,81
"Dry Tropics","Black","Black","pre_clear",37.27453,"Water",402,10.7849,0,0,80
"Dry Tropics","Black","Black","remnant_1997",37.27453,"Water",397.9,10.67447,-4.1,-1.02,36
"Dry Tropics","Black","Black","remnant_1999",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2000",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2001",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2003",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2005",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2006",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2006b",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2007",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2009",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2011",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2013",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2015",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2017",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2019",37.27453,"Water",397.9,10.67447,0,0,80
"Dry Tropics","Black","Black","remnant_2021",37.27453,"Water",412.1,11.05608,14.2,3.57,81
"Dry Tropics","Black","Black River","pre_clear",4.67857,"Mangroves",81.7,17.47252,0,0,80
"Dry Tropics","Black","Black River","remnant_1997",4.67857,"Mangroves",81,17.32243,-0.7,-0.86,38
"Dry Tropics","Black","Black River","remnant_1999",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2000",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2001",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2003",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2005",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2006",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2006b",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2007",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2009",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2011",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2013",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2015",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2017",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2019",4.67857,"Mangroves",81,17.32243,0,0,80
"Dry Tropics","Black","Black River","remnant_2021",4.67857,"Mangroves",84.4,18.03552,3.3,4.12,81
"Dry Tropics","Black","Black River","pre_clear",4.67857,"Mangroves and Saltmarshes Combined",145.7,31.13651,0,0,80
"Dry Tropics","Black","Black River","remnant_1997",4.67857,"Mangroves and Saltmarshes Combined",144.3,30.83926,-1.4,-0.95,37
"Dry Tropics","Black","Black River","remnant_1999",4.67857,"Mangroves and Saltmarshes Combined",144.3,30.83926,0,0,80
"Dry Tropics","Black","Black River","remnant_2000",4.67857,"Mangroves and Saltmarshes Combined",144.3,30.83926,0,0,80
"Dry Tropics","Black","Black River","remnant_2001",4.67857,"Mangroves and Saltmarshes Combined",144.3,30.83926,0,0,80
"Dry Tropics","Black","Black River","remnant_2003",4.67857,"Mangroves and Saltmarshes Combined",144.3,30.83926,0,0,80
"Dry Tropics","Black","Black River","remnant_2005",4.67857,"Mangroves and Saltmarshes Combined",144.3,30.83926,0,0,80
"Dry Tropics","Black","Black River","remnant_2006",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,-1,-0.69,39
"Dry Tropics","Black","Black River","remnant_2006b",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2007",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2009",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2011",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2013",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2015",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2017",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2019",4.67857,"Mangroves and Saltmarshes Combined",143.3,30.62615,0,0,80
"Dry Tropics","Black","Black River","remnant_2021",4.67857,"Mangroves and Saltmarshes Combined",149.1,31.85926,5.8,4.03,81
"Dry Tropics","Black","Black River","pre_clear",4.67857,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Black","Black River","remnant_1997",4.67857,"Non-Remnant Vegetation",81.4,17.3905,81.4,100,99
"Dry Tropics","Black","Black River","remnant_1999",4.67857,"Non-Remnant Vegetation",81.4,17.3905,0,0,80
"Dry Tropics","Black","Black River","remnant_2000",4.67857,"Non-Remnant Vegetation",81.4,17.3905,0,0,80
"Dry Tropics","Black","Black River","remnant_2001",4.67857,"Non-Remnant Vegetation",81.4,17.3905,0,0,80
"Dry Tropics","Black","Black River","remnant_2003",4.67857,"Non-Remnant Vegetation",81.4,17.3905,0,0,80
"Dry Tropics","Black","Black River","remnant_2005",4.67857,"Non-Remnant Vegetation",81.4,17.3905,0,0,80
"Dry Tropics","Black","Black River","remnant_2006",4.67857,"Non-Remnant Vegetation",86.9,18.57735,5.6,6.82,82
"Dry Tropics","Black","Black River","remnant_2006b",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2007",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2009",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2011",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2013",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2015",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2017",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2019",4.67857,"Non-Remnant Vegetation",86.9,18.57735,0,0,80
"Dry Tropics","Black","Black River","remnant_2021",4.67857,"Non-Remnant Vegetation",81.8,17.48931,-5.1,-5.86,20
"Dry Tropics","Black","Black River","pre_clear",4.67857,"Other Vegetation",280,59.85558,0,0,80
"Dry Tropics","Black","Black River","remnant_1997",4.67857,"Other Vegetation",204.4,43.67986,-75.7,-27.02,15
"Dry Tropics","Black","Black River","remnant_1999",4.67857,"Other Vegetation",204.4,43.67986,0,0,80
"Dry Tropics","Black","Black River","remnant_2000",4.67857,"Other Vegetation",204.4,43.67986,0,0,80
"Dry Tropics","Black","Black River","remnant_2001",4.67857,"Other Vegetation",204.4,43.67986,0,0,80
"Dry Tropics","Black","Black River","remnant_2003",4.67857,"Other Vegetation",204.4,43.67986,0,0,80
"Dry Tropics","Black","Black River","remnant_2005",4.67857,"Other Vegetation",204.4,43.67986,0,0,80
"Dry Tropics","Black","Black River","remnant_2006",4.67857,"Other Vegetation",199.8,42.70612,-4.6,-2.23,27
"Dry Tropics","Black","Black River","remnant_2006b",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2007",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2009",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2011",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2013",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2015",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2017",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2019",4.67857,"Other Vegetation",199.8,42.70612,0,0,80
"Dry Tropics","Black","Black River","remnant_2021",4.67857,"Other Vegetation",189.5,40.50117,-10.3,-5.16,20
"Dry Tropics","Black","Black River","pre_clear",4.67857,"Saltmarshes",63.9,13.664,0,0,80
"Dry Tropics","Black","Black River","remnant_1997",4.67857,"Saltmarshes",63.2,13.51682,-0.7,-1.08,36
"Dry Tropics","Black","Black River","remnant_1999",4.67857,"Saltmarshes",63.2,13.51682,0,0,80
"Dry Tropics","Black","Black River","remnant_2000",4.67857,"Saltmarshes",63.2,13.51682,0,0,80
"Dry Tropics","Black","Black River","remnant_2001",4.67857,"Saltmarshes",63.2,13.51682,0,0,80
"Dry Tropics","Black","Black River","remnant_2003",4.67857,"Saltmarshes",63.2,13.51682,0,0,80
"Dry Tropics","Black","Black River","remnant_2005",4.67857,"Saltmarshes",63.2,13.51682,0,0,80
"Dry Tropics","Black","Black River","remnant_2006",4.67857,"Saltmarshes",62.2,13.30371,-1,-1.58,32
"Dry Tropics","Black","Black River","remnant_2006b",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2007",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2009",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2011",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2013",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2015",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2017",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2019",4.67857,"Saltmarshes",62.2,13.30371,0,0,80
"Dry Tropics","Black","Black River","remnant_2021",4.67857,"Saltmarshes",64.7,13.82375,2.4,3.91,81
"Dry Tropics","Black","Black River","pre_clear",4.67857,"Water",42.1,9.00791,0,0,80
"Dry Tropics","Black","Black River","remnant_1997",4.67857,"Water",37.9,8.09039,-4.3,-10.19,19
"Dry Tropics","Black","Black River","remnant_1999",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2000",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2001",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2003",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2005",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2006",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2006b",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2007",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2009",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2011",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2013",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2015",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2017",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2019",4.67857,"Water",37.9,8.09039,0,0,80
"Dry Tropics","Black","Black River","remnant_2021",4.67857,"Water",47.5,10.15026,9.6,25.46,85
"Dry Tropics","Black","Bluewater Creek","pre_clear",9.90641,"Mangroves",282.1,28.47637,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_1997",9.90641,"Mangroves",280,28.26409,-2.1,-0.75,39
"Dry Tropics","Black","Bluewater Creek","remnant_1999",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2000",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2001",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2003",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2005",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2006",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2006b",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2007",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2009",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2011",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2013",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2015",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2017",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2019",9.90641,"Mangroves",280,28.26409,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2021",9.90641,"Mangroves",273.4,27.59599,-6.6,-2.36,26
"Dry Tropics","Black","Bluewater Creek","pre_clear",9.90641,"Mangroves and Saltmarshes Combined",420.2,42.42176,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_1997",9.90641,"Mangroves and Saltmarshes Combined",411.5,41.537,-8.8,-2.09,28
"Dry Tropics","Black","Bluewater Creek","remnant_1999",9.90641,"Mangroves and Saltmarshes Combined",411.5,41.537,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2000",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,-0.1,-0.03,75
"Dry Tropics","Black","Bluewater Creek","remnant_2001",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2003",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2005",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2006",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2006b",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2007",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2009",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2011",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2013",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2015",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2017",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2019",9.90641,"Mangroves and Saltmarshes Combined",411.4,41.52657,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_2021",9.90641,"Mangroves and Saltmarshes Combined",411.5,41.53841,0.1,0.03,81
"Dry Tropics","Black","Bluewater Creek","pre_clear",9.90641,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Black","Bluewater Creek","remnant_1997",9.90641,"Non-Remnant Vegetation",87.1,8.79417,87.1,100,99
"Dry Tropics","Black","Bluewater Creek","remnant_1999",9.90641,"Non-Remnant Vegetation",87.1,8.79417,0,0,80
