Code,Date,FY,Indicator,Units,Values,Sub_Basin,Supplier,Region,Environment,Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat,Month,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,N_Samples
CLMP.BR,2022-10-21T16:00:00Z,2023,FRP,mg.L,0.01,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Oct,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-10-21T16:00:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Oct,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-10-21T16:00:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Oct,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-10-21T16:00:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Oct,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-10-21T16:00:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Oct,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-10-22T14:30:00Z,2023,DIN,mg.L,0.019000000000000003,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Oct,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-10-22T14:30:00Z,2023,FRP,mg.L,0.011,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Oct,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-10-22T14:30:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Oct,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-10-22T14:30:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Oct,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-10-22T14:30:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Oct,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-10-22T14:30:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Oct,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-11-02T14:00:00Z,2023,DIN,mg.L,0.008,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Nov,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-11-02T14:00:00Z,2023,FRP,mg.L,0.008,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Nov,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-11-02T14:00:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Nov,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-11-02T14:00:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Nov,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-11-02T14:00:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Nov,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-11-02T14:00:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Nov,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-11-27T15:07:00Z,2023,DIN,mg.L,0.011,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Nov,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-11-27T15:07:00Z,2023,FRP,mg.L,0.003,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Nov,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-11-27T15:07:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Nov,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-11-27T15:07:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Nov,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-11-27T15:07:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Nov,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-11-27T15:07:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Nov,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-11-28T07:00:00Z,2023,DIN,mg.L,0.012,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Nov,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-11-28T07:00:00Z,2023,FRP,mg.L,0.004,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Nov,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-11-28T07:00:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Nov,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-11-28T07:00:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Nov,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-11-28T07:00:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Nov,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-11-28T07:00:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Nov,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-12-02T14:45:00Z,2023,DIN,mg.L,0.011,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Dec,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-12-02T14:45:00Z,2023,FRP,mg.L,0.003,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Dec,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-12-02T14:45:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-02T14:45:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-02T14:45:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Dec,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-12-02T14:45:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Dec,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-12-05T14:00:00Z,2023,DIN,mg.L,0.009000000000000001,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Dec,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-12-05T14:00:00Z,2023,FRP,mg.L,0.002,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Dec,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-12-05T14:00:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-05T14:00:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-05T14:00:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Dec,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-12-05T14:00:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Dec,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-12-20T07:30:00Z,2023,DIN,mg.L,0.013999999999999999,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Dec,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-12-20T07:30:00Z,2023,FRP,mg.L,0.008,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Dec,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-12-20T07:30:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-20T07:30:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-20T07:30:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Dec,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-12-20T07:30:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Dec,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2022-12-21T10:00:00Z,2023,DIN,mg.L,0.013999999999999999,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Dec,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2022-12-21T10:00:00Z,2023,FRP,mg.L,0.002,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Dec,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2022-12-21T10:00:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-21T10:00:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Dec,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2022-12-21T10:00:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Dec,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2022-12-21T10:00:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Dec,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-06T05:15:00Z,2023,DIN,mg.L,0.013999999999999999,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-06T05:15:00Z,2023,FRP,mg.L,0.001,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2023-01-06T05:15:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-06T05:15:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-06T05:15:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Jan,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2023-01-06T05:15:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Jan,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-07T08:45:00Z,2023,DIN,mg.L,0.013999999999999999,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-07T08:45:00Z,2023,FRP,mg.L,0.003,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2023-01-07T08:45:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-07T08:45:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-07T08:45:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Jan,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2023-01-07T08:45:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Jan,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-13T06:30:00Z,2023,DIN,mg.L,0.02,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-13T06:30:00Z,2023,FRP,mg.L,0.002,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2023-01-13T06:30:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-13T06:30:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-13T06:30:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Jan,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2023-01-13T06:30:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Jan,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-13T16:00:00Z,2023,DIN,mg.L,0.013,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-13T16:00:00Z,2023,FRP,mg.L,0.006,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2023-01-13T16:00:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-13T16:00:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-13T16:00:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Jan,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2023-01-13T16:00:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Jan,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-14T07:30:00Z,2023,DIN,mg.L,0.047,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-14T07:30:00Z,2023,FRP,mg.L,0.002,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2023-01-14T07:30:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-14T07:30:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-14T07:30:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Jan,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2023-01-14T07:30:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Jan,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-14T17:30:00Z,2023,DIN,mg.L,0.006,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-14T17:30:00Z,2023,FRP,mg.L,0.003,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
CLMP.BR,2023-01-14T17:30:00Z,2023,High_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,105,NA,120,high,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-14T17:30:00Z,2023,Low_DO,%.Sat,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,90,NA,70,low,median,Jan,12,77.6,95.53999999999999,104.4,102.65,114.94,144.3,63
CLMP.BR,2023-01-14T17:30:00Z,2023,TP,mg.L,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,NA,0.03,high,median,Jan,12,0.012,0.0182,0.022583333333333334,0.0235,0.0258,0.033,63
CLMP.BR,2023-01-14T17:30:00Z,2023,Turbidity,NTU,NA,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,5,NA,10,high,median,Jan,12,0.08,0.13800000000000004,4.275,2.525,6.984000000000002,18.38,63
CLMP.BR,2023-01-15T09:10:00Z,2023,DIN,mg.L,0.004,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.002,0.05,high,median,Jan,12,0.002,0.011,0.04123809523809524,0.019000000000000003,0.0766,0.155,63
CLMP.BR,2023-01-15T09:10:00Z,2023,FRP,mg.L,0.004,Black River,CLMP,DT,Freshwater,Black,Black River,250,0.37,250,0.37037037037037035,-19.23769724,146.6328731,0.02,0.001,NA,high,median,Jan,12,0.001,0.003,0.00907936507936508,0.006,0.013600000000000001,0.043,63
