Code,Date,FY,Indicator,Units,Values,Basin,Supplier,Region,Environment,Sub_Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat
CB9,2022-05-16T00:00:01Z,2022,Low_DO,%.Sat,89.79,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-05-16T00:00:01Z,2022,TP,mg.L,0.09,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-05-16T00:00:01Z,2022,Turbidity,NTU,14.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-06-13T00:00:01Z,2022,DIN,mg.L,0.028900000000000002,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-06-13T00:00:01Z,2022,High_DO,%.Sat,93.45,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-06-13T00:00:01Z,2022,Low_DO,%.Sat,93.45,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-06-13T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-06-13T00:00:01Z,2022,Turbidity,NTU,8.1,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-08-11T00:00:01Z,2023,DIN,mg.L,0.01611,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-08-11T00:00:01Z,2023,High_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-08-11T00:00:01Z,2023,Low_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-08-11T00:00:01Z,2023,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-08-11T00:00:01Z,2023,Turbidity,NTU,47.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-08-11T09:05:01Z,2023,DIN,mg.L,0.01611,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-08-11T09:05:01Z,2023,High_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-08-11T09:05:01Z,2023,Low_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-08-11T09:05:01Z,2023,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-08-11T09:05:01Z,2023,Turbidity,NTU,47.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-09-08T00:00:01Z,2023,DIN,mg.L,0.0178,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-09-08T00:00:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-09-08T00:00:01Z,2023,Turbidity,NTU,16.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-09-08T11:40:01Z,2023,DIN,mg.L,0.0178,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-09-08T11:40:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-09-08T11:40:01Z,2023,Turbidity,NTU,16.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-10-06T00:00:01Z,2023,DIN,mg.L,0.0045000000000000005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-10-06T00:00:01Z,2023,High_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-10-06T00:00:01Z,2023,Low_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-10-06T00:00:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-10-06T00:00:01Z,2023,Turbidity,NTU,24.8,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-10-06T07:27:01Z,2023,DIN,mg.L,0.003,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-10-06T07:27:01Z,2023,High_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-10-06T07:27:01Z,2023,Low_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-10-06T07:27:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-10-06T07:27:01Z,2023,Turbidity,NTU,24.8,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-11-09T00:00:01Z,2023,DIN,mg.L,0.00895,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-11-09T00:00:01Z,2023,High_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-11-09T00:00:01Z,2023,Low_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-11-09T00:00:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-11-09T00:00:01Z,2023,Turbidity,NTU,23.3,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-11-09T09:45:01Z,2023,DIN,mg.L,0.00745,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-11-09T09:45:01Z,2023,High_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-11-09T09:45:01Z,2023,Low_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-11-09T09:45:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-11-09T09:45:01Z,2023,Turbidity,NTU,23.3,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-12-19T00:00:01Z,2023,DIN,mg.L,0.0406,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-12-19T00:00:01Z,2023,High_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-12-19T00:00:01Z,2023,Low_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-12-19T00:00:01Z,2023,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-12-19T00:00:01Z,2023,Turbidity,NTU,43,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-12-21T00:00:01Z,2023,DIN,mg.L,0.00921,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-12-21T00:00:01Z,2023,High_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-12-21T00:00:01Z,2023,Low_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-12-21T00:00:01Z,2023,TP,mg.L,0.06,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-12-21T00:00:01Z,2023,Turbidity,NTU,73.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-12-21T08:02:01Z,2023,DIN,mg.L,0.00921,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-12-21T08:02:01Z,2023,High_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-12-21T08:02:01Z,2023,Low_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-12-21T08:02:01Z,2023,TP,mg.L,0.06,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-12-21T08:02:01Z,2023,Turbidity,NTU,73.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2023-01-19T08:44:01Z,2023,DIN,mg.L,0.0406,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2023-01-19T08:44:01Z,2023,High_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2023-01-19T08:44:01Z,2023,Low_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2023-01-19T08:44:01Z,2023,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2023-01-19T08:44:01Z,2023,Turbidity,NTU,43,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2023-02-09T09:45:01Z,2023,DIN,mg.L,0.0803,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2023-02-09T09:45:01Z,2023,High_DO,%.Sat,92.12,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2023-02-09T09:45:01Z,2023,Low_DO,%.Sat,92.12,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2023-02-09T09:45:01Z,2023,TP,mg.L,0.15,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2023-02-09T09:45:01Z,2023,Turbidity,NTU,17.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2023-03-02T07:45:01Z,2023,DIN,mg.L,0.008110000000000001,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2023-03-02T07:45:01Z,2023,High_DO,%.Sat,89.72,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2023-03-02T07:45:01Z,2023,Low_DO,%.Sat,89.72,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2023-03-02T07:45:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2023-03-02T07:45:01Z,2023,Turbidity,NTU,44,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2023-04-05T09:21:01Z,2023,DIN,mg.L,0.012799999999999999,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2023-04-05T09:21:01Z,2023,High_DO,%.Sat,87.33,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2023-04-05T09:21:01Z,2023,Low_DO,%.Sat,87.33,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2023-04-05T09:21:01Z,2023,TP,mg.L,0.03,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2023-04-05T09:21:01Z,2023,Turbidity,NTU,123,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2023-05-04T08:26:01Z,2023,DIN,mg.L,0.003,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2023-05-04T08:26:01Z,2023,High_DO,%.Sat,88.51,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2023-05-04T08:26:01Z,2023,Low_DO,%.Sat,88.51,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2023-05-04T08:26:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2023-05-04T08:26:01Z,2023,Turbidity,NTU,51.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,28,0.02248995983935743,28,1,-19.296915236,146.859235351,20,0.1,45,high,median
CO1,2021-04-28T00:00:01Z,2021,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-04-28T00:00:01Z,2021,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-04-28T00:00:01Z,2021,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.025,0.005,0.04,high,median
CO1,2021-04-28T00:00:01Z,2021,Turbidity,NTU,8.57,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,8,0.1,15,high,median
CO1,2021-05-13T00:00:01Z,2021,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-05-13T00:00:01Z,2021,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-05-13T00:00:01Z,2021,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.025,0.005,0.04,high,median
CO1,2021-05-13T00:00:01Z,2021,Turbidity,NTU,2.73,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,8,0.1,15,high,median
CO1,2021-06-01T00:00:01Z,2021,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-06-01T00:00:01Z,2021,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-06-01T00:00:01Z,2021,High_DO,%.Sat,99,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,105,0.5,120,high,median
CO1,2021-06-01T00:00:01Z,2021,Low_DO,%.Sat,99,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,85,0.5,70,low,median
CO1,2021-06-01T00:00:01Z,2021,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.025,0.005,0.04,high,median
CO1,2021-06-01T00:00:01Z,2021,Turbidity,NTU,3.57,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,8,0.1,15,high,median
CO1,2021-07-27T00:00:01Z,2022,DIN,mg.L,0.011,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-07-27T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-07-27T00:00:01Z,2022,High_DO,%.Sat,115.451351351351,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,105,0.5,120,high,median
CO1,2021-07-27T00:00:01Z,2022,Low_DO,%.Sat,115.451351351351,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,85,0.5,70,low,median
CO1,2021-07-27T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.025,0.005,0.04,high,median
CO1,2021-07-27T00:00:01Z,2022,Turbidity,NTU,1.39513513513514,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,8,0.1,15,high,median
CO1,2021-08-25T00:00:01Z,2022,DIN,mg.L,0.009999999999999998,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-08-25T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-08-25T00:00:01Z,2022,High_DO,%.Sat,77.78947368,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,105,0.5,120,high,median
CO1,2021-08-25T00:00:01Z,2022,Low_DO,%.Sat,77.78947368,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,85,0.5,70,low,median
CO1,2021-08-25T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.025,0.005,0.04,high,median
CO1,2021-08-25T00:00:01Z,2022,Turbidity,NTU,2.194736842,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,8,0.1,15,high,median
CO1,2021-09-20T00:00:01Z,2022,DIN,mg.L,0.0085,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-09-20T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-09-20T00:00:01Z,2022,High_DO,%.Sat,69.2333333333333,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,105,0.5,120,high,median
CO1,2021-09-20T00:00:01Z,2022,Low_DO,%.Sat,69.2333333333333,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,85,0.5,70,low,median
CO1,2021-09-20T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.025,0.005,0.04,high,median
CO1,2021-09-20T00:00:01Z,2022,Turbidity,NTU,0.615641025641026,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,8,0.1,15,high,median
CO1,2021-10-18T00:00:01Z,2022,DIN,mg.L,0.0085,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.005,0.09,high,median
CO1,2021-10-18T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,0.02,0.001,NA,high,median
CO1,2021-10-18T00:00:01Z,2022,High_DO,%.Sat,62.36290323,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.10497,146.48243,105,0.5,120,high,median
