Region,n3_sst_1,LayerName,MonthlyMeanSst,LayerDate,Year,Month,Fyear,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_162,24.7,1998-06-30T12:00:00Z,1998,Jun,1998,25.7,25.6,23.7,96.7,48.5,0.1,1,100.4,104.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_163,23.4,1998-07-31T12:00:00Z,1998,Jul,1999,25.9,25.6,22.6,90,74.4,0.3,0.8,101.2,103.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_164,23.4,1998-08-31T12:00:00Z,1998,Aug,1999,25.9,25.6,22.5,93.3,74.4,0.3,0.9,101.2,104
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_165,24.2,1998-09-30T12:00:00Z,1998,Sep,1999,25.9,25.6,23.4,90,74.4,0.3,0.8,101.2,103.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_166,25.6,1998-10-31T12:00:00Z,1998,Oct,1999,25.9,25.6,24.8,86.7,74.4,0.3,0.8,101.2,103.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_167,26.5,1998-11-30T12:00:00Z,1998,Nov,1999,25.9,25.6,26.2,70,74.4,0.3,0.3,101.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_168,27.7,1998-12-31T12:00:00Z,1998,Dec,1999,25.9,25.6,27.4,60,74.4,0.3,0.3,101.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_169,28.3,1999-01-31T12:00:00Z,1999,Jan,1999,25.9,25.6,28.1,56.7,74.4,0.3,0.2,101.2,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_170,28.4,1999-02-28T12:00:00Z,1999,Feb,1999,25.9,25.6,28.4,43.3,74.4,0.3,0,101.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_171,27.9,1999-03-31T12:00:00Z,1999,Mar,1999,25.9,25.6,27.8,46.7,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_172,26.6,1999-04-30T12:00:00Z,1999,Apr,1999,25.9,25.6,26.8,23.3,74.4,0.3,-0.2,101.2,99.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_173,24.7,1999-05-31T12:00:00Z,1999,May,1999,25.9,25.6,25.3,13.3,74.4,0.3,-0.6,101.2,97.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_174,23.9,1999-06-30T12:00:00Z,1999,Jun,1999,25.9,25.6,23.7,56.7,74.4,0.3,0.2,101.2,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_175,22.4,1999-07-31T12:00:00Z,1999,Jul,2000,24.9,25.6,22.6,26.7,3.2,-0.7,-0.2,97.3,99.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_176,21.7,1999-08-31T12:00:00Z,1999,Aug,2000,24.9,25.6,22.5,0,3.2,-0.7,-0.8,97.3,96.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_177,22.8,1999-09-30T12:00:00Z,1999,Sep,2000,24.9,25.6,23.4,10,3.2,-0.7,-0.6,97.3,97.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_178,24.4,1999-10-31T12:00:00Z,1999,Oct,2000,24.9,25.6,24.8,10,3.2,-0.7,-0.4,97.3,98.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_179,25.8,1999-11-30T12:00:00Z,1999,Nov,2000,24.9,25.6,26.2,3.3,3.2,-0.7,-0.4,97.3,98.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_180,26.2,1999-12-31T12:00:00Z,1999,Dec,2000,24.9,25.6,27.4,0,3.2,-0.7,-1.2,97.3,95.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_181,27.3,2000-01-31T12:00:00Z,2000,Jan,2000,24.9,25.6,28.1,6.7,3.2,-0.7,-0.8,97.3,97.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_182,27.4,2000-02-29T12:00:00Z,2000,Feb,2000,24.9,25.6,28.4,3.3,3.2,-0.7,-1,97.3,96.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_183,27.1,2000-03-31T12:00:00Z,2000,Mar,2000,24.9,25.6,27.8,10,3.2,-0.7,-0.7,97.3,97.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_184,26.6,2000-04-30T12:00:00Z,2000,Apr,2000,24.9,25.6,26.8,23.3,3.2,-0.7,-0.2,97.3,99.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_185,24.9,2000-05-31T12:00:00Z,2000,May,2000,24.9,25.6,25.3,23.3,3.2,-0.7,-0.4,97.3,98.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_186,22.6,2000-06-30T12:00:00Z,2000,Jun,2000,24.9,25.6,23.7,0,3.2,-0.7,-1.1,97.3,95.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_187,21.7,2000-07-31T12:00:00Z,2000,Jul,2001,25.3,25.6,22.6,0,19.4,-0.3,-0.9,98.8,96
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_188,21.8,2000-08-31T12:00:00Z,2000,Aug,2001,25.3,25.6,22.5,10,19.4,-0.3,-0.7,98.8,96.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_189,23,2000-09-30T12:00:00Z,2000,Sep,2001,25.3,25.6,23.4,20,19.4,-0.3,-0.4,98.8,98.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_190,24.4,2000-10-31T12:00:00Z,2000,Oct,2001,25.3,25.6,24.8,10,19.4,-0.3,-0.4,98.8,98.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_191,26,2000-11-30T12:00:00Z,2000,Nov,2001,25.3,25.6,26.2,26.7,19.4,-0.3,-0.2,98.8,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_192,26.6,2000-12-31T12:00:00Z,2000,Dec,2001,25.3,25.6,27.4,6.7,19.4,-0.3,-0.8,98.8,97.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_193,27,2001-01-31T12:00:00Z,2001,Jan,2001,25.3,25.6,28.1,0,19.4,-0.3,-1.1,98.8,96.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_194,28,2001-02-28T12:00:00Z,2001,Feb,2001,25.3,25.6,28.4,16.7,19.4,-0.3,-0.4,98.8,98.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_195,28.4,2001-03-31T12:00:00Z,2001,Mar,2001,25.3,25.6,27.8,83.3,19.4,-0.3,0.6,98.8,102.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_196,26.8,2001-04-30T12:00:00Z,2001,Apr,2001,25.3,25.6,26.8,46.7,19.4,-0.3,0,98.8,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_197,26,2001-05-31T12:00:00Z,2001,May,2001,25.3,25.6,25.3,90,19.4,-0.3,0.7,98.8,102.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_198,24,2001-06-30T12:00:00Z,2001,Jun,2001,25.3,25.6,23.7,70,19.4,-0.3,0.3,98.8,101.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_199,22.7,2001-07-31T12:00:00Z,2001,Jul,2002,25.9,25.6,22.6,50,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_200,22.6,2001-08-31T12:00:00Z,2001,Aug,2002,25.9,25.6,22.5,53.3,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_201,23.5,2001-09-30T12:00:00Z,2001,Sep,2002,25.9,25.6,23.4,60,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_202,24.8,2001-10-31T12:00:00Z,2001,Oct,2002,25.9,25.6,24.8,50,74.4,0.3,0,101.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_203,26.5,2001-11-30T12:00:00Z,2001,Nov,2002,25.9,25.6,26.2,70,74.4,0.3,0.3,101.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_204,27.9,2001-12-31T12:00:00Z,2001,Dec,2002,25.9,25.6,27.4,86.7,74.4,0.3,0.5,101.2,101.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_205,28.9,2002-01-31T12:00:00Z,2002,Jan,2002,25.9,25.6,28.1,100,74.4,0.3,0.8,101.2,102.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_206,29,2002-02-28T12:00:00Z,2002,Feb,2002,25.9,25.6,28.4,86.7,74.4,0.3,0.6,101.2,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_207,28.2,2002-03-31T12:00:00Z,2002,Mar,2002,25.9,25.6,27.8,66.7,74.4,0.3,0.4,101.2,101.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_208,26.8,2002-04-30T12:00:00Z,2002,Apr,2002,25.9,25.6,26.8,46.7,74.4,0.3,0,101.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_209,25.4,2002-05-31T12:00:00Z,2002,May,2002,25.9,25.6,25.3,46.7,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_210,23.9,2002-06-30T12:00:00Z,2002,Jun,2002,25.9,25.6,23.7,56.7,74.4,0.3,0.2,101.2,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_211,22.2,2002-07-31T12:00:00Z,2002,Jul,2003,25.5,25.6,22.6,20,29.1,-0.1,-0.4,99.6,98.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_212,22.3,2002-08-31T12:00:00Z,2002,Aug,2003,25.5,25.6,22.5,43.3,29.1,-0.1,-0.2,99.6,99.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_213,23.3,2002-09-30T12:00:00Z,2002,Sep,2003,25.5,25.6,23.4,50,29.1,-0.1,-0.1,99.6,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_214,24.6,2002-10-31T12:00:00Z,2002,Oct,2003,25.5,25.6,24.8,26.7,29.1,-0.1,-0.2,99.6,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_215,25.8,2002-11-30T12:00:00Z,2002,Nov,2003,25.5,25.6,26.2,3.3,29.1,-0.1,-0.4,99.6,98.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_216,27.2,2002-12-31T12:00:00Z,2002,Dec,2003,25.5,25.6,27.4,20,29.1,-0.1,-0.2,99.6,99.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_217,27.7,2003-01-31T12:00:00Z,2003,Jan,2003,25.5,25.6,28.1,23.3,29.1,-0.1,-0.4,99.6,98.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_218,28.1,2003-02-28T12:00:00Z,2003,Feb,2003,25.5,25.6,28.4,23.3,29.1,-0.1,-0.3,99.6,98.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_219,27.8,2003-03-31T12:00:00Z,2003,Mar,2003,25.5,25.6,27.8,40,29.1,-0.1,0,99.6,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_220,27.2,2003-04-30T12:00:00Z,2003,Apr,2003,25.5,25.6,26.8,83.3,29.1,-0.1,0.4,99.6,101.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_221,25.4,2003-05-31T12:00:00Z,2003,May,2003,25.5,25.6,25.3,46.7,29.1,-0.1,0.1,99.6,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_222,24.1,2003-06-30T12:00:00Z,2003,Jun,2003,25.5,25.6,23.7,76.7,29.1,-0.1,0.4,99.6,101.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_223,22.9,2003-07-31T12:00:00Z,2003,Jul,2004,25.8,25.6,22.6,70,55,0.2,0.3,100.8,101.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_224,22.6,2003-08-31T12:00:00Z,2003,Aug,2004,25.8,25.6,22.5,53.3,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_225,23.6,2003-09-30T12:00:00Z,2003,Sep,2004,25.8,25.6,23.4,66.7,55,0.2,0.2,100.8,100.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_226,25.1,2003-10-31T12:00:00Z,2003,Oct,2004,25.8,25.6,24.8,70,55,0.2,0.3,100.8,101.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_227,26,2003-11-30T12:00:00Z,2003,Nov,2004,25.8,25.6,26.2,26.7,55,0.2,-0.2,100.8,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_228,27.5,2003-12-31T12:00:00Z,2003,Dec,2004,25.8,25.6,27.4,40,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_229,28.7,2004-01-31T12:00:00Z,2004,Jan,2004,25.8,25.6,28.1,83.3,55,0.2,0.6,100.8,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_230,29,2004-02-29T12:00:00Z,2004,Feb,2004,25.8,25.6,28.4,86.7,55,0.2,0.6,100.8,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_231,28.4,2004-03-31T12:00:00Z,2004,Mar,2004,25.8,25.6,27.8,83.3,55,0.2,0.6,100.8,102.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_232,26.6,2004-04-30T12:00:00Z,2004,Apr,2004,25.8,25.6,26.8,23.3,55,0.2,-0.2,100.8,99.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_233,25.5,2004-05-31T12:00:00Z,2004,May,2004,25.8,25.6,25.3,60,55,0.2,0.2,100.8,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_234,23.8,2004-06-30T12:00:00Z,2004,Jun,2004,25.8,25.6,23.7,36.7,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_235,22.5,2004-07-31T12:00:00Z,2004,Jul,2005,25.6,25.6,22.6,36.7,38.8,0,-0.1,100,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_236,22.6,2004-08-31T12:00:00Z,2004,Aug,2005,25.6,25.6,22.5,53.3,38.8,0,0.1,100,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_237,23.2,2004-09-30T12:00:00Z,2004,Sep,2005,25.6,25.6,23.4,36.7,38.8,0,-0.2,100,99.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_238,24.8,2004-10-31T12:00:00Z,2004,Oct,2005,25.6,25.6,24.8,50,38.8,0,0,100,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_239,26.3,2004-11-30T12:00:00Z,2004,Nov,2005,25.6,25.6,26.2,53.3,38.8,0,0.1,100,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_240,27.3,2004-12-31T12:00:00Z,2004,Dec,2005,25.6,25.6,27.4,26.7,38.8,0,-0.1,100,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_241,27.8,2005-01-31T12:00:00Z,2005,Jan,2005,25.6,25.6,28.1,30,38.8,0,-0.3,100,98.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_242,28.7,2005-02-28T12:00:00Z,2005,Feb,2005,25.6,25.6,28.4,70,38.8,0,0.3,100,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_243,27.9,2005-03-31T12:00:00Z,2005,Mar,2005,25.6,25.6,27.8,46.7,38.8,0,0.1,100,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_244,26.7,2005-04-30T12:00:00Z,2005,Apr,2005,25.6,25.6,26.8,36.7,38.8,0,-0.1,100,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_245,25.1,2005-05-31T12:00:00Z,2005,May,2005,25.6,25.6,25.3,26.7,38.8,0,-0.2,100,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_246,23.8,2005-06-30T12:00:00Z,2005,Jun,2005,25.6,25.6,23.7,36.7,38.8,0,0.1,100,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_247,22.8,2005-07-31T12:00:00Z,2005,Jul,2006,25.8,25.6,22.6,56.7,55,0.2,0.2,100.8,100.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_248,22.2,2005-08-31T12:00:00Z,2005,Aug,2006,25.8,25.6,22.5,36.7,55,0.2,-0.3,100.8,98.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_249,23,2005-09-30T12:00:00Z,2005,Sep,2006,25.8,25.6,23.4,20,55,0.2,-0.4,100.8,98.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_250,25.3,2005-10-31T12:00:00Z,2005,Oct,2006,25.8,25.6,24.8,76.7,55,0.2,0.5,100.8,102
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_251,26.8,2005-11-30T12:00:00Z,2005,Nov,2006,25.8,25.6,26.2,100,55,0.2,0.6,100.8,102.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_252,28.1,2005-12-31T12:00:00Z,2005,Dec,2006,25.8,25.6,27.4,96.7,55,0.2,0.7,100.8,102.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_253,28.7,2006-01-31T12:00:00Z,2006,Jan,2006,25.8,25.6,28.1,83.3,55,0.2,0.6,100.8,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_254,28.7,2006-02-28T12:00:00Z,2006,Feb,2006,25.8,25.6,28.4,70,55,0.2,0.3,100.8,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_255,27.8,2006-03-31T12:00:00Z,2006,Mar,2006,25.8,25.6,27.8,40,55,0.2,0,100.8,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_256,27.1,2006-04-30T12:00:00Z,2006,Apr,2006,25.8,25.6,26.8,73.3,55,0.2,0.3,100.8,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_257,25.4,2006-05-31T12:00:00Z,2006,May,2006,25.8,25.6,25.3,46.7,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_258,23.4,2006-06-30T12:00:00Z,2006,Jun,2006,25.8,25.6,23.7,23.3,55,0.2,-0.3,100.8,98.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_259,22.5,2006-07-31T12:00:00Z,2006,Jul,2007,25.1,25.6,22.6,36.7,6.5,-0.5,-0.1,98,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_260,22.2,2006-08-31T12:00:00Z,2006,Aug,2007,25.1,25.6,22.5,36.7,6.5,-0.5,-0.3,98,98.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_261,22.8,2006-09-30T12:00:00Z,2006,Sep,2007,25.1,25.6,23.4,10,6.5,-0.5,-0.6,98,97.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_262,23.6,2006-10-31T12:00:00Z,2006,Oct,2007,25.1,25.6,24.8,0,6.5,-0.5,-1.2,98,95.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_263,25.3,2006-11-30T12:00:00Z,2006,Nov,2007,25.1,25.6,26.2,0,6.5,-0.5,-0.9,98,96.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_264,26.4,2006-12-31T12:00:00Z,2006,Dec,2007,25.1,25.6,27.4,3.3,6.5,-0.5,-1,98,96.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_265,27.5,2007-01-31T12:00:00Z,2007,Jan,2007,25.1,25.6,28.1,10,6.5,-0.5,-0.6,98,97.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_266,27.6,2007-02-28T12:00:00Z,2007,Feb,2007,25.1,25.6,28.4,6.7,6.5,-0.5,-0.8,98,97.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_267,27.7,2007-03-31T12:00:00Z,2007,Mar,2007,25.1,25.6,27.8,33.3,6.5,-0.5,-0.1,98,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_268,26.2,2007-04-30T12:00:00Z,2007,Apr,2007,25.1,25.6,26.8,10,6.5,-0.5,-0.6,98,97.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_269,25.5,2007-05-31T12:00:00Z,2007,May,2007,25.1,25.6,25.3,60,6.5,-0.5,0.2,98,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_270,24.1,2007-06-30T12:00:00Z,2007,Jun,2007,25.1,25.6,23.7,76.7,6.5,-0.5,0.4,98,101.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_271,21.9,2007-07-31T12:00:00Z,2007,Jul,2008,25.2,25.6,22.6,6.7,9.7,-0.4,-0.7,98.4,96.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_272,22.1,2007-08-31T12:00:00Z,2007,Aug,2008,25.2,25.6,22.5,30,9.7,-0.4,-0.4,98.4,98.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_273,23,2007-09-30T12:00:00Z,2007,Sep,2008,25.2,25.6,23.4,20,9.7,-0.4,-0.4,98.4,98.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_274,24.8,2007-10-31T12:00:00Z,2007,Oct,2008,25.2,25.6,24.8,50,9.7,-0.4,0,98.4,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_275,26.1,2007-11-30T12:00:00Z,2007,Nov,2008,25.2,25.6,26.2,36.7,9.7,-0.4,-0.1,98.4,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_276,27.4,2007-12-31T12:00:00Z,2007,Dec,2008,25.2,25.6,27.4,33.3,9.7,-0.4,0,98.4,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_277,28.3,2008-01-31T12:00:00Z,2008,Jan,2008,25.2,25.6,28.1,56.7,9.7,-0.4,0.2,98.4,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_278,28.4,2008-02-29T12:00:00Z,2008,Feb,2008,25.2,25.6,28.4,43.3,9.7,-0.4,0,98.4,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_279,27,2008-03-31T12:00:00Z,2008,Mar,2008,25.2,25.6,27.8,6.7,9.7,-0.4,-0.8,98.4,97.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_280,25.9,2008-04-30T12:00:00Z,2008,Apr,2008,25.2,25.6,26.8,6.7,9.7,-0.4,-0.9,98.4,96.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_281,24.6,2008-05-31T12:00:00Z,2008,May,2008,25.2,25.6,25.3,6.7,9.7,-0.4,-0.7,98.4,97.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_282,23.4,2008-06-30T12:00:00Z,2008,Jun,2008,25.2,25.6,23.7,23.3,9.7,-0.4,-0.3,98.4,98.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_283,22.4,2008-07-31T12:00:00Z,2008,Jul,2009,25.8,25.6,22.6,26.7,55,0.2,-0.2,100.8,99.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_284,21.8,2008-08-31T12:00:00Z,2008,Aug,2009,25.8,25.6,22.5,10,55,0.2,-0.7,100.8,96.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_285,23.2,2008-09-30T12:00:00Z,2008,Sep,2009,25.8,25.6,23.4,36.7,55,0.2,-0.2,100.8,99.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_286,25.1,2008-10-31T12:00:00Z,2008,Oct,2009,25.8,25.6,24.8,70,55,0.2,0.3,100.8,101.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_287,26.7,2008-11-30T12:00:00Z,2008,Nov,2009,25.8,25.6,26.2,86.7,55,0.2,0.5,100.8,101.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_288,28.5,2008-12-31T12:00:00Z,2008,Dec,2009,25.8,25.6,27.4,100,55,0.2,1.1,100.8,104
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_289,28.7,2009-01-31T12:00:00Z,2009,Jan,2009,25.8,25.6,28.1,83.3,55,0.2,0.6,100.8,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_290,28.5,2009-02-28T12:00:00Z,2009,Feb,2009,25.8,25.6,28.4,56.7,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_291,27.4,2009-03-31T12:00:00Z,2009,Mar,2009,25.8,25.6,27.8,20,55,0.2,-0.4,100.8,98.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_292,27,2009-04-30T12:00:00Z,2009,Apr,2009,25.8,25.6,26.8,63.3,55,0.2,0.2,100.8,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_293,25.5,2009-05-31T12:00:00Z,2009,May,2009,25.8,25.6,25.3,60,55,0.2,0.2,100.8,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_294,24.2,2009-06-30T12:00:00Z,2009,Jun,2009,25.8,25.6,23.7,83.3,55,0.2,0.5,100.8,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_295,23.3,2009-07-31T12:00:00Z,2009,Jul,2010,26.1,25.6,22.6,86.7,90.6,0.5,0.7,102,103.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_296,23.3,2009-08-31T12:00:00Z,2009,Aug,2010,26.1,25.6,22.5,83.3,90.6,0.5,0.8,102,103.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_297,24.6,2009-09-30T12:00:00Z,2009,Sep,2010,26.1,25.6,23.4,96.7,90.6,0.5,1.2,102,105.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_298,25.5,2009-10-31T12:00:00Z,2009,Oct,2010,26.1,25.6,24.8,80,90.6,0.5,0.7,102,102.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_299,26.1,2009-11-30T12:00:00Z,2009,Nov,2010,26.1,25.6,26.2,36.7,90.6,0.5,-0.1,102,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_300,27.7,2009-12-31T12:00:00Z,2009,Dec,2010,26.1,25.6,27.4,60,90.6,0.5,0.3,102,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_301,28.4,2010-01-31T12:00:00Z,2010,Jan,2010,26.1,25.6,28.1,63.3,90.6,0.5,0.3,102,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_302,28.7,2010-02-28T12:00:00Z,2010,Feb,2010,26.1,25.6,28.4,70,90.6,0.5,0.3,102,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_303,28.1,2010-03-31T12:00:00Z,2010,Mar,2010,26.1,25.6,27.8,60,90.6,0.5,0.3,102,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_304,27,2010-04-30T12:00:00Z,2010,Apr,2010,26.1,25.6,26.8,63.3,90.6,0.5,0.2,102,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_305,25.8,2010-05-31T12:00:00Z,2010,May,2010,26.1,25.6,25.3,83.3,90.6,0.5,0.5,102,102
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_306,24.2,2010-06-30T12:00:00Z,2010,Jun,2010,26.1,25.6,23.7,83.3,90.6,0.5,0.5,102,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_307,23.5,2010-07-31T12:00:00Z,2010,Jul,2011,25.9,25.6,22.6,93.3,74.4,0.3,0.9,101.2,104
